volume_1w,vw,open_1w,close_1w,high_1w,low_1w,t,transactions_1w,timestamp,sma20_1w,sma50_1w,sma100_1w,sma200_1w,close_over_sma20_1w,close_over_sma50_1w,close_over_sma100_1w,close_over_sma200_1w,rsi14_1w,macd_1w,macd_signal_1w,macd_hist_1w,bb_upper_1w,bb_lower_1w,prev_close_1w,tr_1w,atr14_1w,obv_1w,news_count,avg_sentiment,cash_amount,log_return_1w,ret_5_1w,vol_5_1w,avg_vol_20_1w,vol_ratio_1w,cum_vol_price_1w,cum_vol_1w,vwap_1w,stoch_k_1w,stoch_d_1w,dow_1w,month_1w,avg_sentiment_lag1_1w,sentiment_5d_ma_1w,close_lag1_1w,close_lag2_1w,close_lag3_1w,close_lag4_1w,close_lag5_1w,ema12_1w,ema26_1w,ema_diff_1w,ema_cross_1w,upper_atr_band_1w,lower_atr_band_1w,cmf20_1w,plus_di14_1w,minus_di14_1w,adx14_1w,cci20_1w,vpt_1w,roll_skew_10_1w,roll_kurt_10_1w,ret_10_1w,ret_20_1w,ret_50_1w,mom_vol_ratio_1w,vol_spike_1w,is_day_end_1w,is_week_end_1w,is_month_end_1w,is_quarter_end_1w,is_year_end_1w
382598960.0,446.9332,448.24,443.37,451.08,442.92,1694318400000,2520930,2023-09-10,,,,,0,0,0,0,,1.6575695930457073,1.6887332245388766,-0.0311636314931693,,,445.52,8.159999999999968,,1783933.0,0.0,0.0,,-0.004837503386822,-0.0051161225176707,0.0180643126392868,,,1705562588880.89,3824405697.0,445.9680075831897,,,6,9,0.0,0.0,445.52,451.19,439.97,436.5,445.65,444.2978283832217,442.640258790176,1.6575695930457073,1,,,-0.19981266280905602,21.295799819365858,16.568364609779426,39.575835072545765,-12.215394323839396,3966790.415831716,0.039905196293589115,-1.0553142710862369,0.010990765021092308,,,-0.2832169586333678,0,1,0,0,0,0
407842973.0,437.488,443.05,430.42,444.97,429.99,1694923200000,2680775,2023-09-17,,,,,0,0,0,0,,0.4277234273778845,1.4365312651066784,-1.008807837728794,,,443.37,14.980000000000018,,-406059040.0,0.0,0.0,,-0.029643159725152,-0.0139289805269186,0.0207336028529698,,,1881106361319.5496,4232248670.0,444.4697152730276,,,6,9,0.0,0.0,443.37,445.52,451.19,439.97,436.5,442.16277786272605,441.73505443534816,0.4277234273778845,1,,,-0.2713908213966696,18.781525849717703,24.802963428057787,37.42914477765868,-149.32955033841327,-7945532.250000431,0.1250433952721961,-0.7612820818908556,-0.04197827635327622,,,-0.671806723974952,0,1,0,0,0,0
478362544.0,427.7904,429.17,427.48,432.27,422.29,1695528000000,3176236,2023-09-24,,,,,0,0,0,0,,-0.7752355164060418,0.9941779088041344,-1.769413425210176,,,430.42,9.97999999999996,,-884421584.0,0.0,0.0,,-0.0068539725127429,-0.0283882992022183,0.0198575084088401,,,2085596781628.67,4710611214.0,442.7444097764316,,,6,9,0.0,0.0,430.42,443.37,445.52,451.19,439.97,439.9038889607682,440.67912447717424,-0.7752355164060418,0,,,-0.23976094484187052,17.41195382015109,28.620488087927782,36.42299566737085,-186.0603771550623,-11213005.600123553,0.3952913275528568,-0.31033936870923434,-0.05462426467336012,,,-1.4295995409769076,0,1,0,0,0,0
458291827.0,424.5472,426.62,429.54,431.125,420.18,1696132800000,3325885,2023-10-01,,,,,0,0,0,0,,-1.5445596402663,0.4864303989900475,-2.0309900392563476,,,427.48,10.944999999999991,10.5575,-426129757.0,0.0,0.0,,0.0048073649794526,-0.047984219508411,0.012733101516513,,,2282451452998.25,5168903041.0,441.5736636755864,23.841059602649047,,6,10,0.0,0.0,427.48,430.42,443.37,445.52,451.19,438.3094445052654,439.8540041455317,-1.5445596402663,0,450.65500000000003,408.425,-0.15551922898800416,16.122593957164995,27.928689825924124,35.73569587986987,-152.23271646018222,-9004525.288483236,0.46666972994783057,0.13728667628426194,-0.059922962444191485,,,-3.7684598494391905,0,1,0,0,0,0
397180728.0,433.3404,427.58,431.5,437.335,427.0101,1696737600000,2795087,2023-10-08,,,,,0,0,0,0,45.65940155153305,-1.9733513653389425,-0.0055259538757504,-1.967825411463192,,,429.54,10.324899999999955,10.793564285714284,-28949029.0,0.0,0.0,,0.004552641887334,-0.031468845394146,0.0140397402582126,,,2453834937130.25,5566083769.0,440.8548342007984,28.833418237391736,,6,10,0.0,0.0,429.54,427.48,430.42,443.37,445.52,437.2618376583015,439.23518902364043,-1.9733513653389423,0,453.0871285714286,409.9128714285714,-0.15371803234898632,19.87957109230567,27.317866001677086,36.86140696047425,-93.43493835780458,-7192181.323124928,0.08527048745203086,0.43184699500702195,-0.0342651238781585,,,-2.241410624504392,0,1,0,0,0,0
488441031.0,430.2108,433.82,421.19,438.14,421.08,1697342400000,3425017,2023-10-15,,,,,0,0,0,0,32.61542270082933,-3.109261105890596,-0.6262729842787196,-2.4829881216118763,,,431.5,17.060000000000002,11.02820714285714,-517390060.0,0.0,0.0,,-0.0241834722359089,-0.0500259377044004,0.0160281841261961,,,2659561414977.14,6054524800.0,439.2683988968284,2.572592969943941,18.415690269994908,6,10,0.0,0.0,431.5,429.54,427.48,430.42,443.37,434.78924724933205,437.89850835522265,-3.109261105890596,0,443.24641428571425,399.13358571428574,-0.22095040476798444,14.741419566660428,30.577499643409418,32.214524119966214,-123.06657693883601,-18862695.8761029,0.29223073506188807,-0.347727123751267,-0.05488612139571403,,,-3.12112127607933,0,1,0,0,0,0
486746094.0,417.355,419.61,410.68,424.82,409.21,1697947200000,3648768,2023-10-22,,,,,0,0,0,0,26.52714932126696,-4.80219026323573,-1.4614564400701218,-3.340733823165608,,,421.19,15.610000000000014,11.61820714285714,-1004136154.0,0.0,0.0,,-0.0252697158568097,-0.0458621811254124,0.0147767221114979,,,2859458300861.06,6541270894.0,437.1410918761837,2.926537925542558,11.444183044292744,6,10,0.0,0.0,421.19,431.5,429.54,427.48,430.42,431.08013228789633,435.88232255113206,-4.80219026323573,0,433.91641428571427,387.44358571428575,-0.26490596018490087,10.875786710952063,36.322361021013116,28.92269193983416,-185.95383250450362,-31008524.238457188,0.25548255545174836,-0.5255379479866958,-0.05915234822451321,,,-3.103675479758251,0,1,0,0,0,0
458722374.0,423.5398,413.56,434.69,436.29,412.22,1698552000000,3212239,2023-10-29,,,,,0,0,0,0,39.676790192254096,-4.15850581086238,-2.0008663142285736,-2.157639496633806,,,410.68,25.610000000000017,12.883921428571426,-545413780.0,0.0,0.0,,0.0568188109285472,0.0168662861420416,0.033315402266118,,,3058860329615.12,6999993268.0,436.9804673382323,52.05311542390193,19.18408210646281,6,10,0.0,0.0,410.68,421.19,431.5,429.54,427.48,431.6354965512969,435.7940023621593,-4.15850581086238,0,460.45784285714285,408.92215714285715,-0.19072652384831187,14.497582534238534,32.75405835109246,24.5395992474827,-82.25515379146663,-4189774.360839613,1.2477101372605006,1.6433857744375868,-0.012000818237607125,,,0.5062607662578658,0,1,0,0,0,0
365832678.0,436.459,435.47,440.61,440.93,433.4,1699156800000,2653338,2023-11-05,,,,,0,0,0,0,47.00425202937766,-3.134553538366333,-2.2276037590561257,-0.9069497793102076,,,434.69,7.53000000000003,12.572492857142851,-179581102.0,0.0,0.0,,0.0135269970745695,0.02577175583182,0.0336377394923528,,,3220049865868.7,7365825946.0,437.16073247934173,70.62528115159697,41.868311500347154,6,11,0.0,0.0,434.69,410.68,421.19,431.5,429.54,433.0161893895589,436.15074292792525,-3.134553538366333,0,465.75498571428574,415.4650142857143,-0.1358089453597001,17.492837253124982,30.56565097440244,22.994218795055396,-5.142486357629686,792464.5997070242,1.4542211370031612,2.878006850167126,-0.023449101265542227,,,0.7661557690617485,0,1,0,0,0,0
376499014.0,448.1055,439.23,450.79,451.42,438.42,1699765200000,2562948,2023-11-12,439.142,,,,1,0,0,0,52.28444444444447,-1.484510549506297,-2.07898511714616,0.5944745676398635,462.331782323483,415.95221767651697,440.61,13.0,12.904278571428572,196917912.0,0.0,0.0,,0.0228414686995409,0.0447045191193511,0.0345469042936628,387116248.0,0.9725735252528072,3389771856389.7603,7742324960.0,437.82350571730075,93.52226720647774,72.06688792732554,6,11,0.0,0.0,440.61,434.69,410.68,421.19,431.5,435.75062179116526,437.23513234067156,-1.4845105495062967,0,476.59855714285715,424.9814428571429,-0.08528930078966353,22.84956429053432,28.160704172416803,21.569152880093917,58.05459895646954,9491223.053940935,0.9332523379207687,1.1270453374978737,0.011828874124618416,,,1.2940235049458986,0,1,0,0,0,0
207973220.0,453.9859,450.53,455.3,456.38,450.52,1700370000000,1564580,2023-11-19,439.9795,,,,1,0,0,0,58.71500092712777,0.1849477528712668,-1.6261985431426749,1.8111462960139415,464.2633083157438,415.6956916842562,450.79,5.860000000000014,12.24427857142857,404891132.0,0.0,0.0,,0.0099549432073147,0.0809848286996368,0.0294020563642422,384659694.5,0.5406680839549203,3484462063455.7603,7950298180.0,438.2806763426023,97.7104091583634,87.28598583881269,6,11,0.0,0.0,450.79,440.61,434.69,410.68,421.19,438.7582184386783,438.573270685807,0.18494775287126686,1,479.78855714285714,430.8114428571429,-0.04953211708647433,26.97469780189026,23.64958794027712,21.368272875946815,100.75479853964599,11571924.09478036,0.7234951993464845,0.8004786638580056,0.02690754899970682,0.03819404856914832,,2.754392419103162,0,1,0,0,0,0
344373888.0,455.85,454.65,459.1,459.65,453.34,1700974800000,2439770,2023-11-26,440.4705,,,,1,0,0,0,58.84092799704224,1.7939541407412776,-0.9421680063658844,2.736122147107162,465.91543950308767,415.0255604969123,455.3,6.310000000000002,11.964992857142857,749265020.0,0.0,0.0,,0.0083115089144399,0.1179020161683062,0.0201052540301289,383854676.7,0.8971465215966197,3642564115436.56,8294672068.0,439.1450422120003,98.9095955590802,96.71409064130712,6,11,0.0,0.0,455.3,450.79,440.61,434.69,410.68,441.88772329426627,440.093769153525,1.7939541407412776,1,483.0299857142857,435.17001428571433,-0.04537291418774765,29.556462034210693,24.20161435090099,21.40973570594294,113.52117156736817,14446118.635522708,0.7379065098891225,1.6272472498363117,0.0666325914223318,0.021857193732193858,,5.864236151866656,0,1,0,0,0,0
360593892.0,457.1842,455.6,460.2,460.745,454.31,1701579600000,2471399,2023-12-03,440.8715,,,,1,0,0,0,54.59365759151627,3.121877047012731,-0.1293589956901614,3.2512360427028923,467.326181229366,414.41681877063405,459.1,6.435000000000002,11.446064285714284,1109858912.0,0.0,0.0,,0.002393126346089,0.0586855000115025,0.0075528455663922,384855365.45,0.936959503158721,3808509424534.96,8655265960.0,440.0222294884812,98.94246628504897,98.52082366749752,6,12,0.0,0.0,459.1,455.3,450.79,440.61,434.69,444.70499663360994,441.5831195865972,3.121877047012731,1,483.09212857142853,437.30787142857145,0.0005807653626385798,26.30660944427518,25.298839462266926,20.660372610876305,115.26102664391635,15310098.773183307,0.6527833955085751,1.8462172140059374,0.07654159258912685,0.017736299703657865,,7.769975143260289,0,1,0,0,0,0
486422865.0,467.554,459.69,469.33,473.73,459.47,1702184400000,2944190,2023-12-10,441.492,,,,1,0,0,0,61.72559834531667,4.8550146283135405,0.8675157291105791,3.9874988992029614,470.0316113277116,412.95238867228846,460.2,14.259999999999993,11.86177857142857,1596281777.0,0.0,0.0,,0.0196449681506638,0.0651823608179569,0.0084273771763118,391583600.1,1.2421941697144123,4036802267765.41,9141688825.0,441.5816754477431,93.1804091754494,97.01082367319286,6,12,0.0,0.0,460.2,459.1,455.3,450.79,440.61,448.4934586899776,443.6384440616641,4.8550146283135405,1,493.05355714285713,445.60644285714284,0.008123324992259482,33.203885948613824,24.41220269759524,20.8614552640967,162.17003184180479,24960339.445608296,0.4113285409879792,1.3509426246786274,0.09263398053731886,0.027160115556333686,,7.73458718037488,0,1,0,0,0,0
381854933.0,472.314,470.98,473.65,475.895,467.82,1702789200000,2629279,2023-12-17,442.834,,,,1,0,0,0,64.59980713596914,6.502173535277848,1.9944472903440331,4.5077262449338145,474.750853426232,410.917146573768,469.33,8.074999999999989,11.855707142857142,1978136710.0,0.0,0.0,,0.0091625065696138,0.0507109740677476,0.006212639504662,391905237.45,0.9743552688517406,4217667856780.861,9523543758.0,442.8674833606891,96.63342580790282,96.2521004228004,6,12,0.0,0.0,469.33,460.2,459.1,455.3,450.79,452.36369581459644,445.8615222793186,6.502173535277848,1,497.36141428571426,449.9385857142857,0.07329198059383829,34.513215152285696,24.424704435632016,21.192307591646223,168.74344006957665,28475165.49670236,0.3409111738225012,1.3515096361063843,0.0976825028968713,0.06007027595622305,,8.16253581176499,0,1,0,0,0,0
322677528.0,475.7435,474.07,475.31,477.55,473.3,1703394000000,1753593,2023-12-24,444.317,,,,1,0,0,0,74.28849691591819,7.851005459135592,3.165758924102345,4.685246535033247,479.3854480169253,409.2485519830747,473.65,4.25,11.089278571428569,2300814238.0,0.0,0.0,,0.0034985704206688,0.0439490445859871,0.0068363148642155,389535100.85,0.8283657295475789,4371039712614.541,9846221286.0,443.9306801716482,96.7222709979514,95.51203532710122,6,12,0.0,0.0,473.65,469.33,460.2,459.1,455.3,455.8938964585047,448.0428909993691,7.8510054591355924,1,497.48855714285713,453.1314428571429,0.09278887122588039,37.96459772032288,17.78429486796553,22.791094745497613,158.15444020976102,29606052.64223175,0.6068190798063302,3.1159018243313352,0.12849307913293284,0.06655447099741951,,6.42875308867149,0,1,0,0,0,0
396884511.0,470.0273,472.16,467.92,473.67,466.43,1703998800000,2413201,2023-12-31,445.888,,,,1,0,0,0,70.87549039851332,8.228796790259082,4.178366497333693,4.050430292925389,482.2723995487945,409.5036004512056,475.31,8.879999999999995,11.010707142857145,1903929727.0,0.0,0.0,,-0.0156698816074419,0.0192115007623612,0.0128546272204065,389536969.1,1.0188622453909215,4556749913001.66,10243105797.0,444.8601823810353,85.90869183494294,93.0881295469324,6,12,0.0,0.0,475.31,473.65,469.33,460.2,459.1,457.7440662341194,449.5152694438603,8.228796790259082,1,489.9414142857143,445.89858571428573,0.09020560672181699,38.23550971890118,17.372765080134844,23.73167560667959,112.6032015665095,23435392.365170497,1.2648795192449238,3.560846713551129,0.13937859160416877,0.07198167239404363,,1.4945190932236732,0,1,0,1,1,1
343517586.0,474.535,468.43,476.68,478.6,468.3,1704603600000,2489786,2024-01-07,447.72349999999994,,,,1,0,0,0,72.759752800309,9.129815106207616,5.1686562191084775,3.9611588870991383,486.4775418401406,408.9694581598593,467.92,10.680000000000009,10.991778571428572,2247447313.0,0.0,0.0,,0.0185480650878351,0.0358105171664493,0.0143536251050498,387069135.6,0.8874837965768304,4720497875896.141,10586623383.0,445.8926803305685,97.2330306960657,93.28799784298668,6,1,0.0,0.0,467.92,475.31,473.65,469.33,460.2,460.65728681348565,451.52747170727804,9.129815106207616,1,498.66355714285714,454.69644285714287,0.12000194013339542,41.5050469512275,16.03152745876749,24.97973367580349,119.63822535153358,29866436.247372605,-1.169451727859286,2.10739051225658,0.09659757528353552,0.08343750710275688,,2.4948744275832038,0,1,0,0,0,0
356349472.0,475.8353,475.26,482.43,482.72,469.87,1705208400000,2279823,2024-01-14,449.28550000000007,,,,1,0,0,0,73.7214718211458,10.190387118916988,6.17300239907018,4.017384719846808,491.0306856537154,407.54031434628473,476.68,12.850000000000025,11.172142857142862,2603796785.0,0.0,0.0,,0.0119904263114375,0.0279121300577418,0.0130188423255119,387948815.15,0.9185476487722172,4892411551673.101,10942972855.0,447.0824899686823,99.60549585090462,94.2490727939711,6,1,0.0,0.0,476.68,467.92,475.31,473.65,469.33,464.0069349960263,453.8165478771093,10.190387118916988,1,504.7742857142857,460.0857142857143,0.13573437711315545,39.49875327411937,15.772712741143637,26.92019272383698,117.03682375226724,34164937.26272881,-1.1411163130909165,2.1328326019224852,0.09491386940832025,0.06923912320751802,,2.143977776216484,0,1,0,0,0,0
356194165.0,485.9381,484.01,487.41,489.12,482.78,1705813200000,2585029,2024-01-21,451.38,,,,1,0,0,0,82.4544207018232,11.302454797035011,7.1988928786631465,4.103561918371865,496.4044317302459,406.355568269754,482.43,6.689999999999998,10.431428571428578,2959990950.0,0.0,0.0,,0.0102698254757256,0.0290509870157289,0.0131057232016835,392868014.15,0.906650967171897,5066024149635.751,11299167020.0,448.3537716248176,97.86009260417973,98.23287305038336,6,1,0.0,0.0,482.43,476.68,467.92,475.31,473.65,467.6074065350992,456.3049517380642,11.302454797035011,1,508.27285714285716,466.5471428571429,0.16585062516963445,46.68583949283168,12.832100793424258,28.487067676675032,127.77738499355412,37841837.417569906,-1.4516465002081818,3.303001560393158,0.08123516493267369,0.09402495959777357,,2.2166624765409653,0,1,0,0,0,0
436112027.0,488.7853,487.73,494.35,496.05,482.86,1706418000000,3003705,2024-01-28,453.929,,,,1,0,0,0,92.49365159979686,12.598548222374916,8.2788239474055,4.319724274969415,502.663533697747,405.1944663022529,487.41,13.189999999999998,10.258571428571432,3396102977.0,0.0,0.0,,0.0141381103333733,0.0400580673665609,0.0135108503012944,395543667.5,1.10256354186229,5281616130183.201,11735279047.0,450.0631053620655,97.97208636526304,98.4792249401158,6,1,0.0,0.0,487.41,482.43,476.68,467.92,475.31,471.7216516835455,459.12310346117056,12.598548222374916,1,514.8671428571429,473.83285714285716,0.24867591101535594,52.297730117511634,4.7834563427946355,30.58174375660215,125.90756209441868,44051429.89080601,-1.4950905311444005,3.154722345810619,0.08576762574126962,0.11498297133319801,,2.9648791026818007,0,1,0,0,0,0
317900881.0,496.2243,493.695,501.2,501.65,490.23,1707022800000,2369689,2024-02-04,457.468,,,,1,0,0,0,90.90909090909092,14.01687158157432,9.426433474239266,4.590438107335055,509.20192274035736,405.73407725964256,494.35,11.41999999999996,9.245,3714003858.0,0.0,0.0,,0.0137614546787712,0.0711232689348606,0.0030975614975914,391046562.9,0.8129489200530191,5440948051740.401,12053179928.0,451.41183357769927,99.34065934065936,98.39094610336736,6,2,0.0,0.0,494.35,487.41,482.43,476.68,467.92,476.25678219376925,462.23991061219493,14.016871581574321,1,519.6899999999999,482.71,0.33813361905818207,53.49609827292771,5.307888433492401,33.67534942896836,131.40835282564797,48456448.67274189,-1.6077830137212155,3.2457243782101597,0.09170115443258542,0.1644440314111797,,22.96097733019703,0,1,0,0,0,0
375177997.0,498.2224,501.17,499.51,503.5,490.715,1707627600000,2802354,2024-02-11,461.06949999999995,,,,1,0,0,0,88.21697378665975,14.833542343550164,10.507855248101446,4.325687095448718,514.0277311976047,408.1112688023952,501.2,12.785000000000023,9.620357142857143,3338825861.0,0.0,0.0,,-0.0033776051136829,0.0478937652093647,0.0072834845261496,385887335.55,0.9722474992999288,5628353213021.871,12428357925.0,452.863785142547,93.86908420405652,97.06060996999298,6,2,0.0,0.0,501.2,494.35,487.41,482.43,476.68,479.83420031780474,465.0006579742546,14.833542343550164,1,518.7507142857143,480.26928571428573,0.3584401753662234,49.3373426848322,5.100790733556019,37.536659869014,119.21264648847412,47191383.20001644,-1.3443150266435013,1.6603040195891714,0.08541938287701001,0.16849911106952375,,6.575657472853708,0,1,0,0,0,0
268904764.0,501.7098,497.72,507.85,510.13,493.56,1708232400000,2198545,2024-02-18,464.985,,,,1,0,0,0,87.92874235575647,15.969640036339795,11.600212205749116,4.369427830590681,519.6791942459209,410.29080575407903,499.51,16.569999999999993,9.875357142857142,3607730625.0,0.0,0.0,,0.0165585104772799,0.0526915821984537,0.0079522799042145,376417982.4,0.7143781024633642,5764916497419.271,12697262689.0,454.0282924455507,96.17513839959742,96.46162731477108,6,2,0.0,0.0,499.51,501.2,494.35,487.41,482.43,484.1443233458348,468.174683309495,15.969640036339797,1,527.6007142857143,488.0992857142857,0.3501024179931864,45.271418751924216,4.969078875630608,42.52286898024766,124.66548569133778,51681114.600308746,-1.4731866906638642,1.9326557536648576,0.08207444655146712,0.18231130977324583,,6.625963443627549,0,1,0,0,0,0
315683589.0,508.0,508.3,512.85,513.29,504.75,1708837200000,2347961,2024-02-25,469.05250000000007,,,,1,0,0,0,88.00686831330077,17.076615265319276,12.69549281766315,4.381122447656127,525.3381110901311,412.766888909869,507.85,8.539999999999964,10.066785714285713,3923414214.0,0.0,0.0,,0.0097972763679099,0.0521942512463839,0.0079550909122972,372343125.45,0.8478297769523114,5926814826037.922,13012946278.0,455.45525966382706,99.26605504587164,96.43675921650852,6,2,0.0,0.0,507.85,499.51,501.2,494.35,487.41,488.5605812926294,471.48396602731015,17.076615265319276,1,532.9835714285714,492.7164285714286,0.3989055356439677,43.13335934699447,4.87458757548696,47.74603823880416,132.66024597477153,54789154.26753335,-1.4908777861430482,1.9640635086936098,0.08276153277736742,0.18852838933951332,,6.561104858607223,0,1,0,0,0,0
