volume_1w,vw,open_1w,close_1w,high_1w,low_1w,t,transactions_1w,timestamp,sma20_1w,sma50_1w,sma100_1w,sma200_1w,close_over_sma20_1w,close_over_sma50_1w,close_over_sma100_1w,close_over_sma200_1w,rsi14_1w,macd_1w,macd_signal_1w,macd_hist_1w,bb_upper_1w,bb_lower_1w,prev_close_1w,tr_1w,atr14_1w,obv_1w,news_count,avg_sentiment,log_return_1w,ret_5_1w,vol_5_1w,avg_vol_20_1w,vol_ratio_1w,cum_vol_price_1w,cum_vol_1w,vwap_1w,stoch_k_1w,stoch_d_1w,dow_1w,month_1w,avg_sentiment_lag1_1w,sentiment_5d_ma_1w,close_lag1_1w,close_lag2_1w,close_lag3_1w,close_lag4_1w,close_lag5_1w,ema12_1w,ema26_1w,ema_diff_1w,ema_cross_1w,upper_atr_band_1w,lower_atr_band_1w,cmf20_1w,plus_di14_1w,minus_di14_1w,adx14_1w,cci20_1w,vpt_1w,roll_skew_10_1w,roll_kurt_10_1w,ret_10_1w,ret_20_1w,ret_50_1w,mom_vol_ratio_1w,vol_spike_1w,is_day_end_1w,is_week_end_1w,is_month_end_1w,is_quarter_end_1w,is_year_end_1w
49526757.0,189.4293,186.56,192.01,192.395,185.93,1700974800000,373250,2023-11-26,180.2575,,,,1,0,0,0,64.51482751664311,1.419894808242418,0.0402442527788772,1.3796505554635408,190.42607258522807,170.08892741477192,185.52,6.875,4.940000000000002,50400896.0,0.0,0.0,0.0343847610575488,0.0314799892559762,0.0250480272164951,35082989.2,1.4117028830599188,126524808742.97998,701659784.0,180.3221612926016,98.40215812409208,92.952066735347,6,11,0.0,0.0,185.52,183.67,179.51,184.79,186.15,183.02008713635348,181.60019232811106,1.419894808242418,1,201.89,182.13,0.136092803726968,40.717177553395466,20.662232501350072,22.18152120144122,195.64966498348602,3221782.449646992,-0.25299907522197185,-0.6091702886819869,0.07496360989810769,,,1.2567846727425576,0,1,0,0,0,0
44933199.0,187.5905,189.599,185.64,190.38,184.9,1701579600000,384052,2023-12-03,180.4305,,,,1,0,0,0,55.17305893358276,1.5237133129939764,0.3369380648218971,1.1867752481720792,190.8513909104942,170.0096090895058,192.01,7.109999999999985,5.1899999999999995,5467697.0,0.0,0.0,-0.0337381396318501,0.0045998160073597,0.0307491010879992,36076594.25,1.2454944801226628,134866207805.33998,746592983.0,180.6422118560683,71.96513799543463,88.57204444294301,6,12,0.0,0.0,192.01,185.52,183.67,179.51,184.79,183.42315065383755,181.89943734084358,1.5237133129939764,1,196.01999999999998,175.26,0.09182283536389936,35.13625102736913,21.084503162526133,22.2911226722231,122.05829829170264,1731107.6013057595,-0.10680743164559253,-0.8150388322182428,0.08276465441819769,0.018992205511032978,,0.14959183679150068,0,1,0,0,0,0
41532719.0,186.2221,184.5,187.0,189.82,183.1513,1702184400000,349619,2023-12-10,180.6875,,,,1,0,0,0,58.45017051913601,1.6961783715543677,0.6087861261683912,1.0873922453859763,191.50288840337177,169.87211159662823,185.64,6.668700000000001,5.494192857142855,47000416.0,0.0,0.0,0.0072993024816115,0.0417246950030638,0.0258115968127897,36851202.4,1.127038367681593,142632826258.33997,788125702.0,180.9772551464639,77.60946254409625,82.65891955454099,6,12,0.0,0.0,185.64,192.01,185.52,183.67,179.51,183.97343516863177,182.2772567970774,1.6961783715543675,1,197.9883857142857,176.0116142857143,0.10113958379737222,33.19088855724414,22.190572640698424,22.03421933353731,105.25172655563257,2035376.604968762,-0.31722301451759144,-0.3816422024098455,0.10194460813199768,0.028263499395138947,,1.616509011069746,0,1,0,0,0,0
29107291.0,189.164,187.5,190.27,191.88,187.24,1702789200000,249113,2023-12-17,181.1915,,,,1,0,0,0,60.69188026528051,2.072825601234996,0.9015940211817122,1.1712315800532838,192.81829713330143,169.56470286669855,187.0,4.8799999999999955,5.646692857142857,76107707.0,0.0,0.0,0.0173354991977227,0.0359340120868951,0.0251274128014016,36901562.45,0.7887820749985615,148171070516.90997,817232993.0,181.30823374247933,91.18074289271634,80.25178114408241,6,12,0.0,0.0,187.0,185.64,192.01,185.52,183.67,184.94213745038073,182.86931184914573,2.072825601234996,1,201.56338571428572,178.9766142857143,0.13295790691388115,34.90032724149534,19.896222438684536,21.62257657401517,135.69471525591962,2544365.0625623474,-0.8490015085775431,-0.3214296577687514,0.0639713694570263,0.055940951218158785,,1.4300715346299147,0,1,0,0,0,0
21099814.0,191.8158,190.97,191.17,193.1823,190.4,1703394000000,199156,2023-12-24,181.87,,,,1,0,0,0,61.12391419960997,2.416092512224253,1.2044937193902203,1.2115987928340328,194.17815561880988,169.56184438119013,190.27,2.9122999999999877,5.6425714285714275,97207521.0,0.0,0.0,0.0047189684886175,0.0304549374730485,0.0250830479228369,36629474.3,0.5760337652457109,152204721959.28998,838332807.0,181.55644236798904,91.91272510981698,86.90097684887651,6,12,0.0,0.0,190.27,187.0,185.64,192.01,185.52,185.90027015032214,183.4841776380979,2.416092512224253,1,202.45514285714285,179.88485714285713,0.15431890732947384,34.60592940976688,19.91075497241494,22.398163109769502,140.10093127313635,2644169.722256465,-0.722759689127,-0.1568644661978976,0.041287651832888406,0.07640765765765756,,1.2141636624504528,0,1,0,0,0,0
26499840.0,189.7249,191.44,189.35,191.89,188.16,1703998800000,244992,2023-12-31,182.571,,,,1,0,0,0,67.52839796318057,2.5123148212645674,1.4660579397650897,1.0462568814994777,194.90777924359767,170.23422075640232,191.17,3.7299999999999898,5.377214285714282,70707681.0,0.0,0.0,-0.0095659301931231,-0.0138534451330659,0.0197921381293346,36060101.45,0.7348797960744505,157222466663.28998,864832647.0,181.79524929901265,84.59828874340391,89.23058558197908,6,12,0.0,0.0,191.17,190.27,187.0,185.64,192.01,186.43099781950335,183.91868299823878,2.5123148212645674,1,200.10442857142857,178.59557142857142,0.18013113011968082,36.31367808128038,15.334148056570138,22.07629212550534,103.69426882620033,2391882.706511317,-0.3560638065559823,-0.5761113814254537,0.017190437818963122,0.0799634974048935,,-0.6999465162921475,0,1,0,1,1,1
28821727.0,188.3004,187.21,189.71,191.08,186.56,1704603600000,273390,2024-01-07,183.1755,,,,1,0,0,0,70.14294342661566,2.5877902506122155,1.690404401934515,0.8973858486777004,195.6745618174241,170.67643818257594,189.35,4.52000000000001,5.475071428571427,99529408.0,0.0,0.0,0.0018994360166502,0.0219241542770955,0.009709728399958,36023822.25,0.8000740954133483,162690236492.46,893654374.0,182.0505121731324,84.29342343931647,86.9348124308458,6,1,0.0,0.0,189.35,191.17,190.27,187.0,185.64,186.9354596934259,184.3476694428137,2.5877902506122155,1,200.66014285714286,178.75985714285716,0.17527036790246237,35.66463581223151,13.279278807415515,21.580225792325653,84.66748435377342,2446679.7581088888,-0.5180048832867857,-0.30133041612077704,0.0266248173602468,0.06806665916000454,,2.2579551965262357,0,1,0,0,0,0
25471120.0,187.1893,189.15,187.93,189.26,185.45,1705208400000,214353,2024-01-14,183.5665,,,,1,0,0,0,60.751417769376175,2.475438632572775,1.8474112480621672,0.6280273845106079,196.1507546148163,170.9822453851837,189.71,4.260000000000019,5.108285714285714,74058288.0,0.0,0.0,-0.0094270372959445,0.0049732620320857,0.0112010036182842,35863509.6,0.7102238538305241,167477024074.06,919125494.0,182.21344655037933,66.43318655614712,78.44163291295584,6,1,0.0,0.0,189.71,189.35,191.17,190.27,187.0,187.08846589443732,184.61302726186454,2.475438632572775,1,198.14657142857143,177.71342857142858,0.16916296251235008,26.15121091417993,15.784859329970248,22.7042960023283,57.553500766849616,2207690.808659729,-0.5352550023193702,0.8105771733454716,0.04690546487660874,0.04341791127644212,,0.4440010700431161,0,1,0,0,0,0
24939530.0,187.1725,187.23,187.01,188.37,186.32,1705813200000,202230,2024-01-21,184.013,,,,1,0,0,0,54.44386694386692,2.285813420347324,1.9350916825191984,0.3507217378281255,196.40990300883752,171.61609699116244,187.93,2.0500000000000114,4.705071428571429,49118758.0,0.0,0.0,-0.0049074617078809,-0.0171335470646976,0.0065307365270367,36119537.6,0.6904720175598261,172140965579.36,944065024.0,182.3401579374261,56.138655372611346,68.95508845602498,6,1,0.0,0.0,187.93,189.71,189.35,191.17,190.27,187.07639421837004,184.79058079802272,2.285813420347324,1,196.42014285714285,177.59985714285713,0.17215870253459004,19.078653729398642,17.13758709946144,22.41327426544183,48.67796965708291,2085600.84111862,-0.20808638117082157,1.3041119445619773,0.018184787934883317,0.05014600179694506,,-2.623520449578967,0,1,0,0,0,0
36090479.0,189.1573,188.31,188.61,191.36,187.1899,1706418000000,303116,2024-01-28,184.5265,,,,1,0,0,0,53.27825159914713,2.2388328304801064,1.9958399121113803,0.242992918368726,196.78400944909836,172.26899055090163,187.01,4.350000000000023,4.6815000000000015,85209237.0,0.0,0.0,0.0085192997024509,-0.013391222472145,0.0078149591465431,36735782.65,0.9824339212764804,178947990823.55,980155503.0,182.5710209000887,67.50850962529232,63.360117184683595,6,1,0.0,0.0,187.01,187.93,189.71,189.35,191.17,187.31233356939003,185.07350073890993,2.2388328304801064,1,197.973,179.247,0.13928780909995195,22.012633310139858,17.223875128969066,22.415923948470613,69.03860420208778,2394379.87111702,-0.1852683729531442,1.3755730808947513,0.01665588615782676,0.05758663227542904,,-1.7135349124274557,0,1,0,0,0,0
24861762.0,188.0724,186.875,187.6,189.39,186.7,1707022800000,213688,2024-02-04,184.9755,,,,1,0,0,0,53.779930051116494,2.0959411110060273,2.0158601518903096,0.0800809591157176,196.97724281203833,172.97375718796164,188.61,2.6899999999999977,4.620785714285715,60347475.0,0.0,0.0,-0.0053693544909551,-0.0092421441774491,0.0070838870407225,36488118.4,0.6813659648725543,183612057374.75,1005017265.0,182.69542600817908,60.331289128287416,61.326151375397025,6,2,0.0,0.0,188.61,187.01,187.93,189.71,189.35,187.35658994333002,185.260648832324,2.0959411110060273,1,196.84157142857143,178.35842857142856,0.14423091251099202,22.301865789321305,18.207478626361105,22.199667861493463,48.23685550130715,2261245.9989999514,-1.08780577341948,2.1733418775864513,-0.022967553773241,0.05027432538349563,,-1.3046694671477717,0,1,0,0,0,0
33976994.0,185.3673,186.6,186.34,187.27,183.78,1707627600000,281913,2024-02-11,185.72,,,,1,0,0,0,60.301659125188536,1.8595907198396449,1.9846062654801768,-0.1250155456405322,195.89774455419885,175.54225544580115,187.6,3.819999999999993,4.497571428571429,26370481.0,0.0,0.0,-0.0067390745498454,-0.0177639555110431,0.0069915034660267,35980466.45,0.9443177744017268,189943330436.71,1038994259.0,182.81461017842832,51.37752890430134,59.7391092192937,6,2,0.0,0.0,187.6,188.61,187.01,187.93,189.71,187.20019149051,185.34060077067036,1.8595907198396446,1,195.33514285714287,177.34485714285714,0.22659527202132948,22.91284184751889,17.9042657913947,22.62588065002218,8.14213107366578,2033042.3079551756,0.6113433702838915,-0.5787167588462486,0.0037707390648566985,0.0868474773986585,,-2.540788285306474,0,1,0,0,0,0
22699197.0,187.7996,187.96,188.62,189.18,187.05,1708232400000,188861,2024-02-18,186.666,,,,1,0,0,0,57.91493444195715,1.8351043367908917,1.95470587974232,-0.1196015429514283,193.5623312901249,179.7696687098751,186.34,2.8400000000000034,4.328285714285717,49069678.0,0.0,0.0,0.0121614470934598,0.0036715798435587,0.0088899002062741,34559470.35,0.6568155347901621,194224852974.85,1061693456.0,182.9387304567223,58.3629178721036,56.690578634897456,6,2,0.0,0.0,186.34,187.6,188.61,187.01,187.93,187.41862356889308,185.5835192321022,1.8351043367908915,1,197.27657142857143,179.96342857142858,0.22957113262618717,26.961020524958606,18.381741366033804,23.195050333614336,46.55240188708354,2310782.8315142603,0.5324836549089507,-1.101629636111845,0.00866310160427819,0.11149086623453153,,0.41300527883481475,0,1,0,0,0,0
32741080.0,190.0989,187.79,192.89,193.4,187.53,1708837200000,264159,2024-02-25,187.369,,,,1,0,0,0,60.93796378747398,2.135633759339129,1.9908914556616817,0.1447423036774471,193.74920260361344,180.98879739638656,188.62,5.8700000000000045,4.4697142857142875,81810758.0,1.0,0.0,0.0223856691204099,0.0314421688679749,0.012289865214442,33807069.75,0.9684684369901654,200540279896.05,1094434536.0,183.23643242198457,95.02375911091144,68.25473529577214,6,2,0.0,0.0,188.62,186.34,187.6,188.61,187.01,188.26037378906338,186.12474002972425,2.135633759339129,1,201.82942857142856,183.9505714285714,0.2086812098536107,29.983220399197265,17.800115057242408,23.37884662738702,115.98798211751661,3051978.9485750115,0.8555421760395258,-0.03262020408304928,0.01376990592316174,0.07862215511938708,,2.5583798304987493,0,1,0,0,0,0
54087930.0,198.6089,194.15,201.63,203.3,193.88,1709442000000,434105,2024-03-03,188.271,,,,1,0,0,0,63.383416805787405,3.043961554676457,2.201505475464637,0.8424560792118201,197.05113763229843,179.4908623677016,192.89,10.410000000000023,4.722214285714289,135898688.0,0.0,0.0,0.0443142564138354,0.0690313344997612,0.0211885953806597,33676820.55,1.6060877813478744,211446029221.95,1148522466.0,184.1026496924876,91.71162407500228,81.69943368600578,6,3,0.0,0.0,192.89,188.62,186.34,187.6,188.61,190.3172393599767,187.27327780530024,3.043961554676457,1,211.07442857142857,192.18557142857142,0.21302597000330017,33.85563672704155,16.848330834982352,23.440891152423692,283.4674281793765,5502746.267772485,1.4555353329967105,1.892903360379213,0.05471569806978094,0.09826243259436773,,3.257946111109835,0,1,0,0,0,0
34115890.0,200.6252,201.71,199.71,202.41,199.16,1710046800000,300660,2024-03-10,188.949,,,,1,0,0,0,72.3404255319149,3.567762972052691,2.474756974782248,1.093005997270443,199.0364051746667,178.86159482533333,201.63,3.25,4.446500000000005,101782798.0,1.0,0.0,-0.0095680203692622,0.0645522388059702,0.0221761522053126,32985864.15,1.034257882251055,218259313613.85,1182638356.0,184.5528791676109,82.18247331093322,89.639285498949,6,3,0.0,0.0,201.63,192.89,188.62,186.34,187.6,191.7622794584418,188.19451648638912,3.567762972052691,1,208.603,190.817,0.11713899041651309,35.954924413109026,16.23845399813042,24.353886005546375,240.090238446028,5177881.372667591,1.455492558869522,1.8927927406780276,0.05471349353049915,0.0728444802578565,,2.910884138036555,0,1,0,0,0,0
35765152.0,200.7815,199.66,200.35,203.92,198.935,1710648000000,301085,2024-03-17,189.727,,,,1,0,0,0,71.69320766980823,3.9885445614836215,2.7775144921225228,1.2110300693610987,200.8144003407375,178.63959965926247,199.71,4.984999999999985,4.326235714285717,137547950.0,0.0,0.0,0.0031995228014316,0.0751851454330791,0.0203930924085879,32586860.05,1.0975329303014574,225424861817.05,1218403508.0,185.01658960838284,82.27408142999009,85.38939293864188,6,3,0.0,0.0,199.71,201.63,192.89,188.62,186.34,193.08346723406615,189.09492267258253,3.9885445614836215,1,209.00247142857143,191.69752857142856,0.08157776614750713,39.44752365724613,13.802662490518378,26.375056192783052,205.02535520812827,5292496.050350231,1.4340837077004895,1.858340927842966,0.05608560434347165,0.0842036906759025,,3.6867929129516495,0,1,0,0,0,0
25008880.0,203.2623,201.19,205.72,206.05,200.965,1711252800000,254478,2024-03-24,191.03749999999997,,,,1,0,0,0,73.50167325829021,4.701139316035096,3.162239456905038,1.5388998591300584,203.18536422640432,178.8896357735956,200.35,5.700000000000017,4.384807142857148,162556830.0,2.0,0.2740909090909091,0.0264501838245619,0.0906584667585621,0.0209765229409468,32051503.1,0.7802716746847357,230569688610.65,1243412388.0,185.43299941020857,98.51818590031428,87.65824688041253,6,3,0.0,0.0548181818181818,200.35,199.71,201.63,192.89,188.62,195.02754919805597,190.32640988202087,4.701139316035096,1,214.48961428571428,196.95038571428572,0.16668310910615952,39.034621161211746,13.618289122730879,27.867198291519703,204.8739033448841,5962811.426442073,0.908454799306673,0.12921261391208208,0.09466290640131958,0.14600857890925312,,4.32189947756305,0,1,0,0,0,0
63995204.0,211.1566,208.68,215.14,215.74,206.29,1711857600000,554416,2024-03-31,192.611,,,,1,0,0,0,78.95626963034549,5.957318803891269,3.721255326302285,2.2360634775889845,208.35963589748573,176.8623641025143,205.72,10.02000000000001,4.892500000000006,226552034.0,0.0,0.0,0.0447729580971438,0.1153507180258177,0.024424360296691,33738683.75,1.896790179314568,244337616799.21,1307407592.0,186.88710261000995,98.12265331664574,92.97164021565004,6,3,0.2740909090909091,0.0548181818181818,205.72,200.35,199.71,201.63,192.89,198.12177239835503,192.16445359446377,5.957318803891269,1,224.925,205.35499999999996,0.20749846722316312,47.229724790535094,12.205124459857636,30.151057551098173,237.01097283359704,8893177.077229543,0.49736106704879796,-1.0453030609228584,0.15041976364900278,0.17133990308705838,,4.722771421519323,0,1,0,1,1,0
78965203.0,218.3089,215.98,216.89,225.09,214.61,1712462400000,699873,2024-04-07,194.1795,,,,1,0,0,0,83.32526621490801,7.013216478947925,4.379647556831413,2.6335689221165115,212.91913710820904,175.439862891791,215.14,10.47999999999999,5.374642857142864,305517237.0,0.0,0.0,0.0081013335706564,0.0756831820661607,0.0212551795082005,36711988.4,2.1509377846719957,261464379677.88,1386372795.0,188.59601156403247,80.15008472524809,92.26364131406936,6,4,0.0,0.0548181818181818,215.14,205.72,200.35,199.71,201.63,201.00919202937735,193.99597555042942,7.013216478947925,1,227.6392857142857,206.14071428571427,0.11150869558292172,55.4189647078983,8.133297892466828,32.56420221881152,227.22962102404657,9535498.84561292,0.5035023282233019,-1.046993902688953,0.1499390276231376,0.16909228115567032,,3.5606919447583016,1,1,0,0,0,0
