volume_1d,vw,open_1d,close_1d,high_1d,low_1d,t,transactions_1d,timestamp,sma20_1d,sma50_1d,sma100_1d,sma200_1d,close_over_sma20_1d,close_over_sma50_1d,close_over_sma100_1d,close_over_sma200_1d,rsi14_1d,macd_1d,macd_signal_1d,macd_hist_1d,bb_upper_1d,bb_lower_1d,prev_close_1d,tr_1d,atr14_1d,obv_1d,news_count,avg_sentiment,log_return_1d,ret_5_1d,vol_5_1d,avg_vol_20_1d,vol_ratio_1d,cum_vol_price_1d,cum_vol_1d,vwap_1d,stoch_k_1d,stoch_d_1d,dow_1d,month_1d,avg_sentiment_lag1_1d,sentiment_5d_ma_1d,close_lag1_1d,close_lag2_1d,close_lag3_1d,close_lag4_1d,close_lag5_1d,ema12_1d,ema26_1d,ema_diff_1d,ema_cross_1d,upper_atr_band_1d,lower_atr_band_1d,cmf20_1d,plus_di14_1d,minus_di14_1d,adx14_1d,cci20_1d,vpt_1d,roll_skew_10_1d,roll_kurt_10_1d,ret_10_1d,ret_20_1d,ret_50_1d,mom_vol_ratio_1d,vol_spike_1d,is_day_end_1d,is_week_end_1d,is_month_end_1d,is_quarter_end_1d,is_year_end_1d
5496890.0,182.6997,182.43,182.35,183.09,182.31,1690776000000,42913,2023-07-31,,,,,0,0,0,0,,0.1127099998826963,0.1555632928024997,-0.0428532929198034,,,181.86,1.2299999999999898,,10883635.0,1.0,0.35,0.0026907569569222,0.0052370452039691,0.0096215990657799,,,10319874943.54,56598544.0,182.33463644471135,,,0,7,0.03125,0.0212499999999999,181.86,180.42,183.3,182.41,181.4,182.06139671976194,181.94868671987925,0.11270999988269637,1,,,-0.007004274048749351,30.80014397115483,22.18851978838976,37.79071297586822,26.202980534204197,18280.99792857794,-0.7556491727551001,0.8049199876883638,0.004351178673716705,,,0.5443003522763269,0,1,0,1,0,0
6289869.0,180.5679,180.85,180.46,181.375,180.19,1690862400000,50506,2023-08-01,,,,,0,0,0,0,,-0.0233856358730975,0.1197735070673803,-0.1431591429404778,,,182.35,2.1599999999999966,,4593766.0,2.0,0.0625,-0.0104187706883345,-0.0106902033879721,0.0103727602035447,,,11454944703.28,62888413.0,182.1471421656005,,,1,8,0.35,0.0337499999999999,182.35,181.86,180.42,183.3,182.41,181.81502799364472,181.83841362951782,-0.0233856358730975,0,,,-0.06074300674775456,27.3180254964131,30.77615579079753,35.13753919805922,-125.86387336134538,-46911.50226336049,-0.5973538710697929,-0.272553166018399,-0.01731648878240022,,,-1.0306025466869904,0,1,0,0,0,0
6348266.0,179.87,180.57,179.6,180.79,179.41,1690948800000,53305,2023-08-02,,,,,0,0,0,0,,-0.1983507563555804,0.0561486543827881,-0.2544994107383685,,,180.46,1.3799999999999957,,-1754500.0,1.0,0.0,-0.0047769906982555,-0.0201854882705947,0.0096104398114827,,,12595093276.88,69236679.0,181.91359635952497,,,2,8,0.0625,0.08875,180.46,182.35,181.86,180.42,183.3,181.4742544561609,181.6726052125165,-0.19835075635558042,0,,,-0.12161507701485479,25.477772287264894,32.510482906363826,33.36756071952709,-156.28992187884631,-77164.79252159022,-0.35686970838855664,-0.5147529089729096,-0.022159307453585186,,,-2.1003687305537766,0,1,0,0,0,0
4638874.0,179.5824,179.44,179.54,179.95,179.28,1691035200000,36033,2023-08-03,,,,,0,0,0,0,,-0.337957608512994,-0.0226725981963682,-0.3152850103166258,,,179.6,0.6699999999999875,1.5111214285714285,-6393374.0,3.0,0.0833333333333333,-0.0003341315395567,-0.0048775080368029,0.0070203017572381,,,13427956714.839998,73875553.0,181.76455091767636,5.252525252525081,,3,8,0.0,0.1054166666666666,179.6,180.46,182.35,181.86,180.42,181.17667684752078,181.51463445603378,-0.33795760851299406,0,182.56224285714285,176.51775714285714,-0.12803664467235668,24.67089246648854,32.095369081573686,31.918379983545776,-150.6883861426075,-78714.52771089967,-0.5921278183881747,-0.2281533797660862,-0.017511218124110828,,,-0.6947708599655962,0,1,0,0,0,0
5326191.0,180.2657,180.25,180.19,180.77,179.85,1691121600000,43018,2023-08-04,,,,,0,0,0,0,45.29209621993126,-0.3916329757757921,-0.096464673712253,-0.295168302063539,,,179.54,1.2300000000000182,1.5282142857142864,-1067183.0,1.0,0.8,0.0036138254101804,-0.0091828879357748,0.0058043238793888,,,14387683071.129995,79201744.0,181.6586648790208,18.383838383838356,,4,8,0.0833333333333333,0.2591666666666666,179.54,179.6,180.46,182.35,181.86,181.02488040944067,181.41651338521646,-0.39163297577579215,0,183.24642857142857,177.13357142857143,-0.13696944678225348,28.22762326327301,31.73638699147641,32.336340656088204,-93.2177992726606,-59431.782083184386,-0.8336433049697876,-0.15526727361065948,-0.010923262707212666,,,-1.582074382106662,0,1,1,0,0,0
4510408.0,179.6451,180.15,179.78,180.15,179.27,1691380800000,35464,2023-08-07,,,,,0,0,0,0,35.01552795031064,-0.4619298250469228,-0.169557703979187,-0.2923721210677358,,,180.19,0.9199999999999876,1.4032142857142864,-5577591.0,1.0,0.0,-0.0022779685934696,-0.0140937757060597,0.0052306024859941,,,15198564221.369995,83712152.0,181.55744247704916,11.171960569550738,11.602774735304726,0,8,0.8,0.1891666666666666,180.19,179.54,179.6,180.46,182.35,180.8333603464498,181.29529017149673,-0.4619298250469228,0,182.58642857142857,176.97357142857143,-0.12101772453273954,17.510816992868122,37.51590733646429,27.790285416764952,-111.7867916922053,-69694.65616054721,-0.9457109903284093,0.13766933791825306,-0.008930540242557905,,,-2.694479039270889,0,1,0,0,0,0
6162879.0,178.775,178.64,178.64,179.33,178.46,1691467200000,49146,2023-08-08,,,,,0,0,0,0,32.02287348105794,-0.602681717495301,-0.2561825066824098,-0.3464992108128911,,,179.78,1.3199999999999932,1.4285714285714286,-11740470.0,1.0,0.0,-0.0063612736133508,-0.0100853374709077,0.0039081989550675,,,16299500925.929996,89875031.0,181.35738863811903,3.389830508474168,10.981876487287757,1,8,0.0,0.1766666666666667,179.78,180.19,179.54,179.6,180.46,180.49592029314982,181.09860201064512,-0.602681717495301,0,181.49714285714285,175.78285714285713,-0.15291651274304355,17.19999999140013,40.89999997955003,23.56112387339885,-143.53127694914454,-108773.98678686848,-0.5596286440444443,-0.3137255458783156,-0.020667726550079535,,,-2.5805522649526584,0,1,0,0,0,0
4643998.0,178.1247,178.68,177.79,178.92,177.78,1691553600000,42098,2023-08-09,,,,,0,0,0,0,32.20704529115744,-0.7738955167924928,-0.3597251087044264,-0.4141704080880664,,,178.64,1.1399999999999864,1.4171428571428553,-16384468.0,2.0,0.0,-0.004769529003422,-0.0100779510022271,0.0039068877076846,,,17125157330.349997,94519029.0,181.18211233792928,0.1706484641636677,4.910813180729524,2,8,0.0,0.1766666666666667,178.64,179.78,180.19,179.54,179.6,180.07962486343447,180.85352038022697,-0.7738955167924928,0,180.6242857142857,174.9557142857143,-0.1936742354184595,17.338709668680238,42.64112901076565,21.336678466121242,-154.1799420085704,-130870.93203989095,-0.2826044846136046,-0.016195033831833832,-0.030060010911074797,,,-2.5795277369060527,0,1,0,0,0,0
5934598.0,177.9707,178.22,177.6,178.7,177.54,1691640000000,46396,2023-08-10,,,,,0,0,0,0,33.08714918759233,-0.9143747553667368,-0.4706550380368885,-0.4437197173298482,,,177.79,1.1599999999999966,1.4242857142857122,-22319066.0,1.0,-0.5,-0.0010692479704105,-0.0108053915561991,0.0038405804858201,,,18179141935.15,100453627.0,180.97048835429305,0.9836065573770874,1.5146951766716412,3,8,0.0,0.06,177.79,178.64,179.78,180.19,179.54,179.69814411521378,180.61251887058052,-0.9143747553667367,0,180.44857142857143,174.75142857142856,-0.23519882206976647,17.251755257145717,39.66900700116919,21.49322805092776,-144.15271284045113,-137213.09762850654,0.19408293015406833,-0.1088357414873811,-0.01563019620884598,,,-2.8134714169849255,0,1,0,0,0,0
5289694.0,177.8252,177.7,177.6,178.36,177.49,1691726400000,40079,2023-08-11,180.8365,,,,0,0,0,0,35.109717868338564,-1.0140166117383842,-0.5793273527771877,-0.4346892589611965,184.7876611884156,176.8853388115844,177.6,0.8700000000000045,1.4007142857142847,-22319066.0,3.0,0.0,0.0,-0.0143737166324435,0.0026279285166451,5287166.05,1.00047812948867,19118591589.55,105743321.0,180.80188336008473,1.7886178861786282,0.980957635906461,4,8,-0.5,-0.1,177.6,177.79,178.64,179.78,180.19,179.3753527128732,180.38936932461158,-1.0140166117383842,0,180.40142857142857,174.79857142857142,-0.2608074411897933,17.542070363313726,38.85772563036327,22.34311530079473,-134.23723992536253,-137213.09762850654,-0.4325225265700959,-0.12159417476013092,-0.023424612339162043,,,-5.469578736869914,0,1,1,0,0,0
9554477.0,177.042,176.86,177.06,177.58,176.5787,1691985600000,47064,2023-08-14,180.6115,,,,0,0,0,0,28.234336859235256,-1.1236047714399433,-0.6881828365097389,-0.4354219349302044,184.88827830049428,176.33472169950574,177.6,1.0212999999999963,1.3758071428571412,-31873543.0,1.0,0.0,-0.0030451723751665,-0.0151296028479251,0.0026051492414423,5557243.95,1.7192833508775514,20810307287.17,115297798.0,180.49180164889185,6.816025377763376,3.1960832737730307,0,8,0.0,-0.1,177.6,177.6,177.79,178.64,179.78,179.0191446032004,180.14274937464035,-1.1236047714399433,0,179.81161428571428,174.30838571428572,-0.28348680812684085,17.85964601669703,43.04641948204625,23.941209313646272,-142.39366522139437,-166263.87229066814,-0.32290009196247843,0.6410837955969585,-0.02901014532492452,-0.024785194976867153,,-5.807553951883904,0,1,0,0,0,0
7582703.0,176.8324,176.75,176.59,177.43,176.33,1692072000000,58487,2023-08-15,180.259,,,,0,0,0,0,21.73546756529069,-1.2341527054347523,-0.7973768102947416,-0.4367758951400107,184.64550994227577,175.8724900577243,177.06,1.0999999999999943,1.3593785714285704,-39456246.0,2.0,0.0,-0.0026579967578701,-0.0114755933721449,0.0018429877718844,5524249.25,1.3726214471586342,22149336809.94,122880501.0,180.25102949360533,3.8461538461537166,4.15026570336524,1,8,0.0,-0.1,177.06,177.6,177.6,177.79,178.64,178.64543004886187,179.87958275429662,-1.2341527054347523,0,179.30875714285713,173.87124285714287,-0.34988076814846364,11.927719067048852,44.873445300702805,25.506126598919042,-136.08962606143083,-186391.91030038244,0.5847634157253273,0.5613234718177813,-0.021445195611215828,-0.03839032890437799,,-6.226591017747955,0,1,0,0,0,0
6559418.0,176.1564,176.62,175.57,176.945,175.56,1692158400000,49835,2023-08-16,179.85399999999998,,,,0,0,0,0,25.774225774225854,-1.3880674377049331,-0.91551493577678,-0.4725525019281531,184.40703900823675,175.30096099176322,176.59,1.384999999999991,1.245449999999997,-46015664.0,2.0,-0.025,-0.0057928376439157,-0.0124866415433938,0.0022057399765778,5659851.9,1.1589380987159752,23300973828.199997,129439919.0,180.01381651204522,0.1328021248338765,3.598327116250323,2,8,0.0,-0.105,176.59,177.06,177.6,177.6,177.79,178.17228696442157,179.5603544021265,-1.3880674377049331,0,178.06089999999998,173.0791,-0.4209735095747678,13.018817058080911,41.98138364103549,29.258662480654067,-146.3655791356726,-224279.70892997683,0.49230042333575574,0.2681286935647762,-0.022438752783964344,-0.04410083301573475,,-5.660950550146533,0,1,0,0,0,0
7937672.0,175.4457,176.53,175.3,176.56,174.93,1692244800000,51703,2023-08-17,179.482,,,,0,0,0,0,12.89592760180983,-1.5143759323587176,-1.0352871350931676,-0.47908879726555,184.25275565017571,174.71124434982428,175.57,1.6299999999999957,1.2297357142857095,-53953336.0,2.0,0.0,-0.0015390318539283,-0.0129504504504504,0.0021378237856397,5808092.7,1.3666572504946417,24692447729.799995,137377591.0,179.74145237267987,4.534313725490254,2.8377565654926156,3,8,-0.025,-0.005,175.57,176.59,177.06,177.6,177.6,177.73039666220288,179.2447725945616,-1.5143759323587176,0,177.75947142857143,172.8405285714286,-0.4225123037722857,9.525856305056461,46.17716928365736,33.398839264221756,-142.64513233104492,-236486.64314424995,0.6408318810232785,0.7797060173164121,-0.023615907318703222,-0.04071358213855747,,-6.057744309890425,0,1,0,0,0,0
6253027.0,175.4886,175.83,175.33,176.055,175.1,1692331200000,40725,2023-08-18,179.1395,,,,0,0,0,0,8.114558472553782,-1.5936845713910657,-1.1469666223527473,-0.4467179490383184,184.07538993735508,174.2036100626449,175.3,0.9550000000000124,1.210092857142854,-47700309.0,2.0,0.2166666666666666,0.0001711205548481,-0.0127815315315313,0.0021907083994917,5928476.0,1.0547444233560193,25788790953.709995,143630618.0,179.5493977036985,6.2063615205586675,3.6244924569609327,4,8,0.0,0.0383333333333333,175.3,175.57,176.59,177.06,177.6,177.36110486801783,178.9547894394089,-1.5936845713910657,0,177.75018571428572,172.9098142857143,-0.4504150755472199,4.84024248148607,46.92674113147949,38.045129430183366,-126.99182944707374,-235416.53013797515,-0.38784006106671737,-1.03216646426827,-0.026971530051612125,-0.03760017565045559,,-5.834401872233751,0,1,1,0,0,0
4046360.0,175.5262,175.9,175.81,175.94,174.96,1692590400000,35674,2023-08-21,178.86,,,,0,0,0,0,16.6427546628407,-1.599368723665492,-1.2374470426152964,-0.3619216810501957,183.88912778877096,173.830872211229,175.33,0.9799999999999898,1.1258071428571392,-43653949.0,2.0,0.36,0.0027339539726612,-0.007059753755789,0.0031802305570326,5912292.7,0.6843977802384513,26500181505.309994,147676978.0,179.4469379330744,15.017064846416345,8.585913364155088,0,8,0.2166666666666666,0.1103333333333333,175.33,175.3,175.57,176.59,177.06,177.12247334986125,178.72184207352674,-1.599368723665492,0,178.06161428571428,173.55838571428572,-0.3932454155223932,5.20261653213734,37.877586215681646,43.03757271011376,-110.64682476611975,-224338.83208287912,0.10006890078848966,-0.6147124990950376,-0.02208254533318499,-0.03081587651598683,,-2.219880423880976,0,1,0,0,0,0
5892540.0,175.9666,175.83,176.1,176.25,175.31,1692676800000,39416,2023-08-22,178.5445,,,,0,0,0,0,22.6562499999999,-1.562461791986891,-1.3024499924896151,-0.2600117994972757,183.425438110866,173.663561889134,175.81,0.9399999999999976,1.094378571428568,-37761409.0,1.0,0.2272727272727272,0.0016481490474621,-0.0027747890594032,0.0033392212503369,6002412.25,0.981695317578362,27537857799.309994,153569518.0,179.31851423346913,20.03424657534224,13.752557647439083,1,8,0.36,0.1557878787878787,175.81,175.33,175.3,175.57,176.59,176.9651697575749,178.5276315495618,-1.562461791986891,0,178.28875714285712,173.91124285714287,-0.3850084242055631,7.375353261554125,33.874410112800774,46.75990751985648,-91.07729920443846,-214619.0402621643,-0.12282839468545749,-0.6850724580862833,-0.014218540080608966,-0.03459240173236122,,-0.8309664265160573,0,1,0,0,0,0
7949056.0,177.8012,177.32,177.89,178.22,177.07,1692763200000,58060,2023-08-23,178.274,,,,0,0,0,0,39.852398523985165,-1.3729482495949696,-1.3165496439106863,-0.0563986056842833,182.6150423196568,173.9329576803432,176.1,2.1200000000000045,1.1979499999999976,-29812353.0,1.0,0.1,0.0101133662350179,0.0132141026371248,0.0044833698800297,6091943.45,1.304847306158103,28951915371.149994,161518574.0,179.24821061848894,50.68493150684893,28.57874764286917,2,8,0.2272727272727272,0.1807878787878787,176.1,175.81,175.33,175.3,175.57,177.10745133333262,178.4803995829276,-1.3729482495949696,0,180.28589999999997,175.4941,-0.3762539568373114,18.483957702453793,30.170589024004844,47.541377335742986,-24.79106334262816,-133819.43640072196,1.378027382885898,3.1226362774575835,0.0005624613307835258,-0.029514457174031783,,2.947352887937139,0,1,0,0,0,0
5526428.0,177.9756,177.66,177.85,178.49,177.41,1692849600000,39875,2023-08-24,178.1455,,,,0,0,0,0,34.44148936170201,-1.212013727782562,-1.2956424606850616,0.0836287329024996,182.3696484971902,173.92135150280978,177.89,1.0800000000000125,1.1872357142857115,-35338781.0,2.0,0.125,-0.0002248833427141,0.0145464917284654,0.0042082761861484,5988627.25,0.9228205011423946,29934790590.949993,167045002.0,179.20195296205267,55.938697318007435,42.2192918000662,3,8,0.1,0.2057878787878787,177.89,176.1,175.81,175.33,175.3,177.221689589743,178.43370331752556,-1.212013727782562,0,180.2244714285714,175.47552857142858,-0.33750167135650677,15.341760262228833,30.442865461520448,49.47933932084253,-13.645323255865774,-135062.09827041632,1.3223107312901794,3.067474108821567,0.0014076576576576016,-0.014244540516572424,,3.4566308195353415,0,1,0,0,0,0
6132927.0,177.4103,177.58,177.62,178.38,176.63,1692936000000,50983,2023-08-25,177.9335,,,,0,0,0,0,35.286103542234244,-1.0904608833109537,-1.2546061452102402,0.1641452618992867,181.78156321755688,174.08543678244314,177.85,1.75,1.2465214285714268,-41471708.0,0.0,0.0,-0.0012940615641061,0.0130610848114982,0.0044865969071194,6103813.75,1.0047696819058411,31024121084.689995,173177929.0,179.14592964493758,61.136363636363505,55.91999748707329,4,8,0.125,0.1624545454545454,177.85,177.89,176.1,175.81,175.33,177.2829681143979,178.37342899770886,-1.0904608833109535,0,180.11304285714286,175.12695714285715,-0.33068026712818005,14.612091927471338,30.14102099548971,49.36104482584564,-22.372774244242144,-142993.3505054456,1.40779586748368,3.1601918944560845,0.00011261261261275024,-0.023314637633344404,,2.9111275139287818,0,1,1,0,0,0
4740683.0,178.1627,177.65,178.13,178.73,177.51,1693195200000,39483,2023-08-28,177.7225,,,,1,0,0,0,46.19970193740688,-0.9421165079179444,-1.192108217751781,0.2499917098338364,180.96623971958593,174.47876028041406,177.62,1.2199999999999989,1.23937857142857,-36731025.0,2.0,0.0,0.0028671839740354,0.0131960639326544,0.0044880216090966,6066003.4,0.7815167067001644,31868578947.479996,177918612.0,179.11885996210444,80.20050125313294,65.75852073583464,0,8,0.0,0.0904545454545454,177.62,177.85,177.89,176.1,175.81,177.41328071218285,178.3553972201008,-0.9421165079179445,0,180.60875714285714,175.65124285714285,-0.2914389456326591,16.713445092463758,25.6464933315391,47.953666039709375,15.04820642927158,-129381.43557469475,1.037127548545053,2.447392331658114,0.006043149214955301,-0.023142308746915252,,2.9402787417779908,0,1,0,0,0,0
7576640.0,179.4431,178.03,179.87,179.88,177.9,1693281600000,55259,2023-08-29,177.69299999999998,,,,1,0,0,0,63.68421052631599,-0.6763524929186531,-1.0889570727851554,0.4126045798665023,180.84123994270453,174.54476005729543,178.13,1.9799999999999895,1.2993785714285704,-29154385.0,2.0,0.1,0.0097207469354858,0.0214082907438954,0.0054078785145677,6130341.95,1.2359245310940608,33231389184.279995,185495252.0,179.1495406269482,99.79797979797998,80.37828156249213,1,8,0.0,0.065,178.13,177.62,177.85,177.89,176.1,177.7912375256932,178.46759001861184,-0.6763524929186531,0,182.46875714285716,177.27124285714285,-0.19928484443592723,22.263389630063138,20.72419232230553,45.196215233742784,79.87816637348124,-55371.703356651284,0.6130239409379814,0.1543282292882568,0.0185740981935556,-0.0032694225867228033,,3.9587152520297018,0,1,0,0,0,0
6593692.0,180.5117,180.58,180.32,180.88,180.29,1693368000000,49263,2023-08-30,177.72899999999998,,,,1,0,0,0,67.30279898218845,-0.4245276664329651,-0.9560711915147174,0.5315435250817523,180.9837222373197,174.47427776268026,179.87,1.009999999999991,1.2886642857142845,-22560693.0,2.0,-0.0249999999999999,0.0024986825515866,0.0136601270448029,0.0042972642828913,6142613.25,1.0734343400180697,34420363725.71999,192088944.0,179.18971810121457,90.5882352941176,90.19557211507684,2,8,0.1,0.04,179.87,178.13,177.62,177.85,177.89,178.18027790635577,178.60480557278873,-0.42452766643296513,0,182.89732857142857,177.7426714285714,-0.2096553867697922,27.991330986131178,19.566217501196448,43.64852650566549,145.5335411729166,-38875.559474959606,1.145359933881471,0.2749255165580128,0.027054736002734003,0.004008908685968704,,3.178788726423129,0,1,0,0,0,0
4795626.0,180.1823,180.37,180.02,180.49,179.94,1693454400000,39029,2023-08-31,177.753,,,,1,0,0,0,64.82843137254929,-0.2463227150104785,-0.8141214962138696,0.5677987812033911,181.07042512706505,174.43557487293492,180.32,0.5500000000000114,1.2658071428571418,-27356319.0,1.0,-0.1545454545454545,-0.0016650944625269,0.0122012932246275,0.0045822802608025,6150450.85,0.7797194249589037,35283672318.23999,196884570.0,179.20994173509885,85.54621848739518,91.97747785983093,3,8,-0.0249999999999999,-0.0159090909090909,180.32,179.87,178.13,177.62,177.85,178.46331207460872,178.7096347896192,-0.24632271501047853,0,182.5516142857143,177.48838571428573,-0.22858990941715066,28.496780694138337,21.61240991258399,41.93030415029381,122.8929298756156,-46854.08542881905,1.131502993209025,0.26153202837544043,0.0269252709640615,0.002673498941740071,,2.662706317187921,0,1,0,1,0,0
