volume_1h,vw,open_1h,close_1h,high_1h,low_1h,t,transactions_1h,timestamp,sma20_1h,sma50_1h,sma100_1h,sma200_1h,close_over_sma20_1h,close_over_sma50_1h,close_over_sma100_1h,close_over_sma200_1h,rsi14_1h,macd_1h,macd_signal_1h,macd_hist_1h,bb_upper_1h,bb_lower_1h,prev_close_1h,tr_1h,atr14_1h,obv_1h,news_count,avg_sentiment,cash_amount,log_return_1h,ret_5_1h,vol_5_1h,avg_vol_20_1h,vol_ratio_1h,cum_vol_price_1h,cum_vol_1h,vwap_1h,stoch_k_1h,stoch_d_1h,dow_1h,month_1h,avg_sentiment_lag1_1h,sentiment_5d_ma_1h,close_lag1_1h,close_lag2_1h,close_lag3_1h,close_lag4_1h,close_lag5_1h,ema12_1h,ema26_1h,ema_diff_1h,ema_cross_1h,upper_atr_band_1h,lower_atr_band_1h,cmf20_1h,plus_di14_1h,minus_di14_1h,adx14_1h,cci20_1h,vpt_1h,roll_skew_10_1h,roll_kurt_10_1h,ret_10_1h,ret_20_1h,ret_50_1h,mom_vol_ratio_1h,vol_spike_1h,is_day_end_1h,is_week_end_1h,is_month_end_1h,is_quarter_end_1h,is_year_end_1h
6721399.0,443.1383,443.2999,443.5,443.605,442.31,1688580000000,58021,2023-07-05 14:00:00,,,,,0,0,0,0,,0.1638346886551289,0.0426652079838945,0.1211694806712344,,,443.2801,1.295000000000016,,7750896.0,0.0,0.0,,0.0004959515995169,0.0006317404449256,0.0008977443114927,,,18325407360.3517,41333396.0,443.35595750108945,,,2,7,0.0,0.0,443.2801,443.17,443.29,443.79,443.22,442.9697002504529,442.80586556179776,0.16383468865512896,1,,,0.4458521538864529,19.90852166624405,21.947418391616797,36.27233593160558,50.40873295603235,24247.360340247502,1.1483623871313346,2.1346021116292055,0.0018070928393947305,,,0.7036896808384049,0,0,0,0,0,0
9735716.0,443.4977,443.5,443.14,443.76,443.09,1688583600000,75327,2023-07-05 15:00:00,,,,,0,0,0,0,,0.1652839509977752,0.0671889565866706,0.0980949944111045,,,443.5,0.6700000000000159,,-1984820.0,0.0,0.0,,-0.0008120545425042,-0.0014646567070011,0.0006858435398486,,,22639692548.591698,51069112.0,443.31478778388976,,,2,7,0.0,0.0,443.5,443.2801,443.17,443.29,443.79,442.99590021192165,442.8306162609239,0.16528395099777526,1,,,0.1986711571241047,20.096229822481735,20.67030856022637,33.36699215864176,69.93720848117465,16344.637093347617,1.5187925482717772,2.982942025604008,0.002783372179855581,,,-2.1355240177435233,0,0,0,0,0,0
5780445.0,443.1491,443.14,443.03,443.22,443.03,1688587200000,3216,2023-07-05 16:00:00,,,,,0,0,0,0,,0.1557609063830796,0.0849033465459524,0.0708575598371271,,,443.14,0.1900000000000545,,-7765265.0,0.0,0.0,,-0.0002482593646027,-0.0005865234947778,0.0005082314409602,,,25200603096.941696,56849557.0,443.2858306519732,,,2,7,0.0,0.0,443.14,443.5,443.2801,443.17,443.29,443.00114633316446,442.8453854267814,0.1557609063830796,1,,,0.07679065246437194,19.76999511302007,20.847395339370877,31.004343450357467,36.87932494493764,14909.765608037891,1.7349897085495867,3.5628331708619325,0.0018996359031184795,,,-1.1540253263679263,0,1,0,0,0,0
101237.0,443.0865,443.01,443.02,443.08,442.95,1688590800000,431,2023-07-05 17:00:00,,,,,0,0,0,0,,0.1457270576806308,0.0970680887728881,0.0486589689077427,,,443.03,0.1299999999999954,0.8452928571428596,-7866502.0,0.0,0.0,,-2.2572089612124595e-05,-0.0003384705643433,0.0005015795965556,,,25245453112.681698,56950794.0,443.2853581054849,64.5161290322571,,2,7,0.0,0.0,443.03,443.14,443.5,443.2801,443.17,443.004046897293,442.85831983961236,0.14572705768063088,1,444.7105857142857,441.3294142857143,0.07679088786503938,19.552817688245838,21.29439499303362,29.094293064988012,25.59673513521345,14907.48050319172,1.8605346142191825,4.1985501373019405,0.0030111616744774583,,,-0.6747958224563801,0,0,0,0,0,0
40385.0,443.0094,442.91,442.88,443.09,442.88,1688594400000,309,2023-07-05 18:00:00,,,,,0,0,0,0,51.67910447761201,0.1250369818290551,0.1026618673841215,0.0223751144449335,,,443.02,0.2099999999999795,0.8160071428571436,-7906887.0,0.0,0.0,,-0.0003160627636651,-0.0009025895816212,0.0004754886109246,,,25263338821.481697,56991179.0,443.28507086125904,58.79951000408291,,2,7,0.0,0.0,443.02,443.03,443.14,443.5,443.2801,442.98496275924794,442.8599257774189,0.1250369818290551,1,444.51201428571426,441.24798571428573,0.0760278539926145,20.2545495747983,22.671370153735456,29.496451114027288,15.584243768479686,14894.718325411935,1.8702063670841123,4.166380304029356,0.0028304236578131636,,,-1.8981960428151996,0,0,0,0,0,0
19776.0,442.9103,442.9,442.83,443.05,442.81,1688598000000,323,2023-07-05 19:00:00,,,,,0,0,0,0,59.9567099567095,0.1034132815826183,0.1028121502238209,0.0006011313587973,,,442.88,0.2400000000000091,0.7502928571428568,-7926663.0,0.0,0.0,,-0.0001129037722349,-0.001510710259301,0.0003070334296242,,,25272096227.5617,57010955.0,443.28491300596,56.7578603511629,60.02449979583431,2,7,0.0,0.0,442.88,443.02,443.03,443.14,443.5,442.96112233474827,442.85770905316565,0.10341328158261831,1,444.3305857142857,441.3294142857143,0.07571241414705217,22.028541215307705,14.85134374686902,23.743665992393563,7.21366594450232,14892.485666452398,0.597280553467158,1.163200888538794,-0.000879924191146686,,,-4.92018429168149,0,0,0,0,0,0
29978.0,441.4767,441.5,441.45,441.74,441.24,1688630400000,329,2023-07-06 04:00:00,,,,,0,0,0,0,43.53146853146849,-0.024792332930474,0.0772912535929619,-0.1020835865234359,,,442.83,1.589999999999975,0.8317214285714272,-7956641.0,0.0,0.0,,-0.0031211858694236,-0.0038136931895111,0.0013225546155284,,,25285330015.661697,57040933.0,443.2839486630013,7.927519818798772,41.16163005801486,3,7,0.0,0.0,442.83,442.88,443.02,443.03,443.14,442.72864197555623,442.7534343084867,-0.024792332930474004,0,443.11344285714284,439.78655714285713,0.07558853491893186,19.871866421731234,26.88056610053112,17.671601061171824,-178.91296193280525,14799.064624517569,-2.0537702213318423,4.975667692285776,-0.005272764145203834,,,-2.8835590675374507,0,0,0,0,0,0
33923.0,441.4265,441.28,441.53,441.59,441.18,1688634000000,172,2023-07-06 05:00:00,,,,,0,0,0,0,48.49056603773561,-0.1185740271167219,0.0381181974510251,-0.1566922245677471,,,441.45,0.4099999999999681,0.8231499999999942,-7922718.0,0.0,0.0,,0.0001812045577903,-0.0033857752296684,0.0013772533588661,,,25300308037.851696,57074856.0,443.28290618642467,12.919896640825598,25.868425603595753,3,7,0.0,0.0,441.45,442.83,442.88,443.02,443.03,442.54423551777836,442.6628095448951,-0.11857402711672194,0,443.17629999999997,439.8837,0.07596400896661258,20.07879138494222,26.20595098427997,11.47431309579487,-154.15815082847604,14805.21218369754,-2.4706609269951727,6.845565775997272,-0.00397031288772598,,,-2.458335370553898,0,0,0,0,0,0
37910.0,441.4767,441.42,441.38,441.64,441.32,1688637600000,282,2023-07-06 06:00:00,,,,,0,0,0,0,47.680890538033395,-0.2026642544465176,-0.0100382929284833,-0.1926259615180341,,,441.53,0.3199999999999932,0.6781499999999921,-7960628.0,0.0,0.0,,-0.000339785485368,-0.0037018644756443,0.0013464576529514,,,25317040753.651695,57112766.0,443.28164308574543,7.382798080472071,9.41007151336548,3,7,0.0,0.0,441.53,441.45,442.83,442.88,443.02,442.36512236119705,442.56778661564357,-0.2026642544465176,0,442.73629999999997,440.0237,0.07549872690375603,8.362035360527207,31.80922885601683,14.888934122930575,-131.45752254207804,14792.3331041333,-2.450791301317001,6.77246112156196,-0.004039082067829547,,,-2.7493155647148075,0,0,0,0,0,0
401635.0,441.4253,441.43,441.16,441.75,441.15,1688641200000,1829,2023-07-06 07:00:00,442.539505,,,,0,0,0,0,24.378109452735817,-0.2837872045829499,-0.0647880752593767,-0.2189991293235732,444.19623882606294,440.8827711739371,441.38,0.6000000000000227,0.5945785714285664,-8362263.0,0.0,0.0,,-0.0004985609820675,-0.0038836705202311,0.0013344534664773,2875720.05,0.1396641512444857,25494226050.251698,57514401.0,443.26682721170465,0.3650967506406582,6.889263823979442,3,7,0.0,0.0,441.38,441.53,441.45,442.83,442.88,442.1797189210129,442.46350612559587,-0.2837872045829499,0,442.34915714285717,439.9708428571429,0.06822106964628771,9.537367391625253,38.32246124106844,18.430448526546378,-125.01354842877528,14592.143471617133,-2.4059092121674723,6.742114960654488,-0.0047827547413022975,,,-2.9102861320611235,0,0,0,0,0,0
1273928.0,440.0411,441.4695,439.71,442.0,439.28,1688644800000,7075,2023-07-06 08:00:00,442.3900049999999,,,,0,0,0,0,8.3673469387749,-0.4597805449510588,-0.1437865691977131,-0.3159939757533456,444.4710461366732,440.30896386332665,441.16,2.7200000000000273,0.7245785714285701,-9636191.0,0.0,0.0,,-0.0032922027306272,-0.0070455931169974,0.0016567115043061,2937729.05,0.4336438038763309,26054384931.131695,58788329.0,443.1897516789718,9.329572575396035,5.692489135502922,3,7,0.0,0.0,441.16,441.38,441.53,441.45,442.83,441.799762163934,442.2595427088851,-0.4597805449510588,0,441.1591571428571,438.26084285714285,0.05251014163385426,2.798671145987819,49.88121168967075,23.087284004132858,-186.0423047750486,10405.010458651186,-1.5923935153685582,1.0484544635338853,-0.008545659526493887,-0.006754009487237478,,-4.252732338346975,0,0,0,0,0,0
10335575.0,439.0671,439.68,438.49,441.8,438.04,1688648400000,86982,2023-07-06 09:00:00,442.2190049999999,,,,0,0,0,0,7.295373665479929,-0.6897493381744653,-0.2529791229930636,-0.4367702151814017,444.9321617246523,439.50584827534755,439.71,3.759999999999991,0.9410785714285704,-19971766.0,0.0,0.0,,-0.0027784121722232,-0.0067051761241363,0.0015734105466598,3452377.15,2.99375605588167,30586431212.881695,69123904.0,442.48703332615145,7.867132867132709,5.853934064389802,3,7,0.0,0.0,439.71,441.16,441.38,441.53,441.45,441.29056798486727,441.98031732304173,-0.6897493381744653,0,440.37215714285713,436.6078428571429,-0.06889919929915343,1.7070079151527535,47.81747383487194,27.916931240754113,-211.89578421280572,-18271.620730086106,-0.9959557451815271,-1.1137108559620132,-0.010493297829128445,-0.007739132402525439,,-4.261528259797203,1,0,0,0,0,0
14586996.0,438.0617,438.51,437.2,438.53,437.13,1688652000000,122439,2023-07-06 10:00:00,441.969505,,,,0,0,0,0,6.038291605301467,-0.9649699102079126,-0.3953772804360334,-0.5695926297718792,445.49117796098113,438.4478320390189,438.49,1.3999999999999773,0.995357142857143,-34558762.0,0.0,0.0,,-0.0029462502327122,-0.0098068081444069,0.0014298200527511,4180351.45,3.4894185750817672,36963865864.081696,83710900.0,441.56574429472977,1.0558069381597772,6.0841707935628415,3,7,0.0,0.0,438.49,439.71,441.16,441.38,441.53,440.66124983334925,441.62621974355716,-0.9649699102079126,0,439.19071428571425,435.2092857142857,-0.21407835011424675,1.613921778533181,48.65446713408342,33.784324880078415,-254.4828170094905,-61185.31280972448,-0.45492279900635196,-2.1435374227706343,-0.013159379725977915,-0.011284741853049618,,-6.85872291293491,1,0,0,0,0,0
9170798.0,437.7361,437.2,438.1,438.22,437.06,1688655600000,81543,2023-07-06 11:00:00,441.790005,,,,0,0,0,0,15.83002414279889,-1.09780688362207,-0.5358632010732407,-0.5619436825488293,445.7145806863373,437.86542931366273,437.2,1.160000000000025,1.0496428571428609,-25387964.0,0.0,0.0,,0.0020564385174694,-0.0074312383886899,0.0022687423100236,4631319.25,1.9801696892305576,40981592467.8817,92881698.0,441.2235494217784,15.522388059701823,8.14844262166477,3,7,0.0,0.0,437.2,438.49,439.71,441.16,441.38,440.2672113974494,441.36501828107146,-1.09780688362207,0,440.19928571428574,436.0007142857143,-0.11307384293398297,1.395032322970263,46.61449469437559,39.662648367150595,-192.69883986933303,-42306.725892980154,0.1733016692351066,-0.9595645320217336,-0.01110559342693318,-0.008127872489755217,,-3.275473640669307,0,0,0,0,0,0
8862171.0,439.4596,438.115,439.19,439.24,438.105,1688659200000,62688,2023-07-06 12:00:00,441.668005,,,,0,0,0,0,24.497041420118293,-1.1024192487343498,-0.6491744106054625,-0.4532448381288873,445.76158514481216,437.57442485518783,438.1,1.1399999999999864,1.03857142857143,-16525793.0,0.0,0.0,,0.0024849264459483,-0.004465500045335,0.0028998423194975,5054111.3,1.7534578235346736,44873769349.3717,101743869.0,441.0464216705942,31.79104477611939,16.12307992466033,3,7,0.0,0.0,438.1,437.2,438.49,439.71,441.16,440.1014865670726,441.20390581580693,-1.1024192487343498,0,441.26714285714286,437.11285714285714,-0.020296671663976612,8.42503438210083,42.434662969439366,44.09109708899534,-122.14564679070862,-20257.49879870967,0.2737484498950565,-1.2497492353223432,-0.00833182803468202,-0.005524986980051216,,-1.5399060204930721,0,0,0,0,0,0
7824309.0,440.0033,439.19,439.72,439.76,437.3824,1688662800000,59180,2023-07-06 13:00:00,441.493005,,,,0,0,0,0,30.162412993039695,-1.0511905405033986,-0.7295776365850498,-0.3216129039183487,445.6064278904508,437.3795821095492,439.19,2.3775999999999726,1.1605428571428555,-8701484.0,0.0,0.0,,0.0012060394448619,2.274226194542983e-05,0.0026579217046989,5165741.05,1.5146537397572415,48314274502.8517,109568178.0,440.9517013493799,43.181818181818414,30.165083672546544,3,7,0.0,0.0,439.19,438.1,437.2,438.49,439.71,440.0427963259845,441.0939868664879,-1.0511905405033986,0,442.0410857142857,437.39891428571434,0.005318954917627351,6.585588021255052,42.422265416170646,49.21367892435608,-103.65186974843087,-10815.380877081236,0.12254502221263197,-1.648668702362173,-0.007023011087776254,-0.0078967555615721,,0.008556375585280945,0,0,0,0,0,0
5262999.0,439.6685,439.73,440.04,440.1,439.24,1688666400000,45884,2023-07-06 14:00:00,441.3055050000001,,,,0,0,0,0,33.06908267270693,-0.9735476432796872,-0.7783716379239773,-0.1951760053557099,445.3187223707836,437.2922876292166,439.72,0.8600000000000136,1.2083999999999957,-3438485.0,0.0,0.0,,0.000727471160572,0.0035348582635863,0.0021550925346211,5037324.4,1.0448004897202967,50630204582.8117,114831177.0,440.9099158045876,49.419568822554425,41.464143926830744,3,7,0.0,0.0,439.72,439.19,438.1,437.2,438.49,440.0423661219869,441.0159137652666,-0.9735476432796872,0,442.4568,437.62320000000005,-0.02041817753753623,8.334515529191957,40.38752539344369,53.72331715812794,-62.02121600406097,-6985.307921563593,-0.2914110641999093,-1.286675579128038,-0.003194019707781104,-0.008449942540390776,,1.640227416932523,0,0,0,0,0,0
13269055.0,439.8156,440.04,439.67,440.08,439.47,1688670000000,91664,2023-07-06 15:00:00,441.12450499999994,,,,0,0,0,0,31.773667029379936,-0.9311374230243246,-0.8089247949440469,-0.1222126280802776,445.0870806140088,437.16192938599113,440.04,0.6099999999999568,1.242685714285707,-16707540.0,0.0,0.0,,-0.0008411863496323,0.0056495882891125,0.0012987925046933,5367328.1,2.4721900269148818,56464209994.6617,128100232.0,440.78148113472344,43.28358208955266,45.29498969797516,3,7,0.0,0.0,440.04,439.72,439.19,438.1,437.2,439.9850790262966,440.9162164493209,-0.9311374230243246,0,442.1553714285714,437.1846285714286,-0.021748491099774975,8.104566142396518,38.81339952705357,58.09392760697714,-56.32880522942486,-18142.362621137225,-0.11194357500774704,-1.33646986262542,-0.004212624283740585,-0.008166211734981665,,4.3498440053028675,1,0,0,0,0,0
8463871.0,439.788,439.67,439.51,439.89,439.42,1688673600000,5092,2023-07-06 16:00:00,440.9415049999999,,,,0,0,0,0,31.704668838219376,-0.9000623225618369,-0.827152300467605,-0.0729100220942319,444.8439286115657,437.0390813884342,439.67,0.4699999999999704,1.2612571428571349,-25171411.0,0.0,0.0,,-0.0003639755266644,0.0032184432777904,0.0013165912484949,5315271.15,1.5923686226242662,60184165937.8717,136564103.0,440.7026781984698,40.90150250417337,44.53488447209349,3,7,0.0,0.0,439.67,440.04,439.72,439.19,438.1,439.9119899453279,440.8120522678897,-0.9000623225618369,0,442.0325142857143,436.9874857142857,-0.10459815596280918,7.985230151331499,38.12862448003789,62.36086437044573,-54.7807589494524,-21222.443954865426,-0.10760147536480755,-1.3367392935944753,-0.004236712130137321,-0.008258681769975462,,2.44450875424099,0,1,0,0,0,0
52564.0,439.4902,439.5,439.43,439.57,439.4,1688677200000,533,2023-07-06 17:00:00,440.749,,,,0,0,0,0,31.601731601731743,-0.8718403797770975,-0.8360899163295036,-0.0357504634475939,444.54405994682566,436.9539400531743,439.51,0.1700000000000159,1.2562571428571354,-25223975.0,0.0,0.0,,-0.0001820374547089,0.0005464605296112,0.0008362512367776,5100233.5,0.0103061948046104,60207264136.39169,136616667.0,440.7021885286639,47.9757085020244,44.053597698583474,3,7,0.0,0.0,439.51,439.67,440.04,439.72,439.19,439.8378376460467,440.7096780258238,-0.8718403797770975,0,441.94251428571425,436.91748571428576,-0.12856796187024225,8.017011981159067,37.99608813141342,65.6246030617989,-54.07104788219754,-21232.01170076427,-0.16425306023881495,-1.3303954270139602,-0.003921479735243483,-0.00868547900074923,,0.6534567256960264,0,0,0,0,0,0
69895.0,439.4228,439.41,439.5,439.63,439.25,1688680800000,504,2023-07-06 18:00:00,440.549,,,,0,0,0,0,37.70491803278696,-0.8342096225551927,-0.8357138575746414,0.0015042350194487,444.1502798894429,436.94772011055704,439.43,0.3799999999999954,1.1698285714285654,-25154080.0,0.0,0.0,,0.0001592845850021,-0.0005003183844265,0.0005868789069686,4767658.3,0.0146602368714217,60237982988.89169,136686562.0,440.7015737866879,49.392712550607264,46.089974518935016,3,7,0.0,0.0,439.43,439.51,439.67,440.04,439.72,439.78586262357794,440.62007224613313,-0.8342096225551927,0,441.8396571428571,437.1603428571429,-0.19636372454889137,8.60932004163675,32.1329132277425,68.67792610231095,-48.90269361680042,-21220.877617975206,-0.4000777605004911,-0.5185173910439183,-0.0004775875008528052,-0.009019165727170209,,-0.8524924879066903,0,0,0,0,0,0
38624.0,439.5892,439.56,439.49,439.72,439.49,1688684400000,455,2023-07-06 19:00:00,440.3665,,,,0,0,0,0,37.02290076335903,-0.7960178939903813,-0.8277746648577895,0.0317567708674082,443.77996729109407,436.9530327089059,439.5,0.2300000000000182,1.156971428571426,-25192704.0,0.0,0.0,,-2.275338741150905e-05,-0.001249886373966,0.0003828398599301,4282803.7,0.0090183913869318,60254957850.651695,136725186.0,440.7012315247586,49.190283400809875,48.85290148448052,3,7,0.0,0.0,439.5,439.43,439.51,439.67,440.04,439.7403452968736,440.536363190864,-0.7960178939903813,0,441.8039428571429,437.17605714285713,-0.1223486236783105,9.26063119890599,32.11957325028443,71.6781604728801,-39.37211324454794,-21221.75643481252,-0.5593349490170348,1.0821220345167606,0.0022805537184429348,-0.008236674640068498,,-3.264690691526443,0,0,0,0,0,0
29589.0,438.9933,439.02,439.25,439.28,438.69,1688716800000,238,2023-07-07 04:00:00,440.1774999999999,,,,0,0,0,0,36.60377358490577,-0.776169469684703,-0.8174536258231723,0.0412841561384692,443.3822259510063,436.9727740489936,439.49,0.8000000000000114,1.1912571428571417,-25222293.0,0.0,0.0,,-0.0005462366706135,-0.0009552619009711,0.0002771281572187,3995260.9,0.0074060244726445,60267954818.901695,136754775.0,440.7009175284863,44.33198380566799,47.63832658569504,4,7,0.0,0.0,439.49,439.5,439.43,439.51,439.67,439.66490755889305,440.44107702857775,-0.776169469684703,0,441.6325142857143,436.8674857142857,-0.058480258628854156,8.69429653625592,35.99198923346786,71.87239840603984,-57.58659828227353,-21237.9146181614,0.8142233778451969,-0.5359029837646473,0.004688929551692533,-0.008532153578764357,,-3.4468797460368026,0,0,0,0,0,0
14503.0,439.5409,439.24,439.56,439.73,439.24,1688720400000,139,2023-07-07 05:00:00,440.0045,,,,0,0,0,0,40.049751243781046,-0.7270441290499434,-0.7993717264685265,0.072327597418583,442.9240059062868,437.0849940937133,439.25,0.4900000000000091,1.1833999999999978,-25207790.0,0.0,0.0,,0.0007054995115167,0.0001137630543104,0.0004616662429659,3990924.2,0.0036339953537579,60274329757.581696,136769278.0,440.7007965457103,50.607287449392736,48.0431848852902,4,7,0.0,0.0,439.25,439.49,439.5,439.43,439.51,439.64876793444796,440.3758120634979,-0.7270441290499434,0,441.9268,437.1932,-0.0585857479089164,11.468166776438817,35.20485765276526,71.20902890258081,-30.287584262105504,-21227.67914861103,1.1491580331445868,1.414244444180373,0.003332572472038331,-0.007810031149835139,,0.24641305686331944,0,0,0,0,0,0
