volume_4h,vw,open_4h,close_4h,high_4h,low_4h,t,transactions_4h,timestamp,sma20_4h,sma50_4h,sma100_4h,sma200_4h,close_over_sma20_4h,close_over_sma50_4h,close_over_sma100_4h,close_over_sma200_4h,rsi14_4h,macd_4h,macd_signal_4h,macd_hist_4h,bb_upper_4h,bb_lower_4h,prev_close_4h,tr_4h,atr14_4h,obv_4h,news_count,avg_sentiment,cash_amount,log_return_4h,ret_5_4h,vol_5_4h,avg_vol_20_4h,vol_ratio_4h,cum_vol_price_4h,cum_vol_4h,vwap_4h,stoch_k_4h,stoch_d_4h,dow_4h,month_4h,avg_sentiment_lag1_4h,sentiment_5d_ma_4h,close_lag1_4h,close_lag2_4h,close_lag3_4h,close_lag4_4h,close_lag5_4h,ema12_4h,ema26_4h,ema_diff_4h,ema_cross_4h,upper_atr_band_4h,lower_atr_band_4h,cmf20_4h,plus_di14_4h,minus_di14_4h,adx14_4h,cci20_4h,vpt_4h,roll_skew_10_4h,roll_kurt_10_4h,ret_10_4h,ret_20_4h,ret_50_4h,mom_vol_ratio_4h,vol_spike_4h,is_day_end_4h,is_week_end_4h,is_month_end_4h,is_quarter_end_4h,is_year_end_4h
49659788.0,440.4779,440.38,438.521,442.64,438.3,1688745600000,337283,2023-07-07 12:00:00,,,,,0,0,0,0,,-0.6317230299664516,-0.3226124693856727,-0.3091105605807788,,,440.37,4.339999999999975,,-55718044.0,0.0,0.0,,-0.004207581435811,0.0009609678155673,0.003008604530261,,,90492709527.868,205595289.0,440.1497231187432,,,4,7,0.0,0.0,440.37,439.33,439.49,439.67,438.1,440.3046436833602,440.93636671332666,-0.6317230299664516,0,,,-0.08436685803552908,14.798571458650155,26.763825137312455,70.03258427126791,-43.05561834447779,-228046.37135668605,-0.41549684113175783,-0.46612805581353306,-0.007174715298059686,,,0.3194054292770883,0,0,0,0,0,0
13570197.0,438.6072,438.54,438.73,439.1,438.4783,1688760000000,10050,2023-07-07 16:00:00,,,,,0,0,0,0,,-0.7105413329720136,-0.4001982421029409,-0.3103430908690727,,,438.521,0.6217000000000326,,-42147847.0,0.0,0.0,,0.0004764884940667,-0.0021379671116974,0.0023929844902037,,,96446362057.678,219165486.0,440.0618172958035,,,4,7,0.0,0.0,438.521,440.37,439.33,439.49,439.67,440.0623908089971,440.77293214196914,-0.7105413329720136,0,,,-0.09092503492450099,14.418368226520574,26.076211954527224,66.59558990667445,-80.7299902198488,-221578.78788177934,-0.5297355072634768,0.061499302862083126,-0.010286719754562523,,,-0.8934275111997475,0,1,1,0,0,0
294711.0,438.079,437.14,438.69,438.75,437.04,1688976000000,1864,2023-07-10 04:00:00,,,,,0,0,0,0,,-0.7673871107345462,-0.473636015829262,-0.2937510949052842,,,438.73,1.7099999999999795,,-42442558.0,0.0,0.0,,-9.117640361000005e-05,-0.0018202917017452,0.0023978310616834,,,96575648826.268,219460197.0,440.0599750954748,,,0,7,0.0,0.0,438.73,438.521,440.37,439.33,439.49,439.8512537614591,440.6186408721936,-0.7673871107345462,0,,,-0.0895542800523388,13.46672687383308,29.906632226002063,64.38848552725898,-97.07005694474026,-221605.6573459145,-0.5533661329588688,0.05016524238545829,-0.0100419731913165,,,-0.7591377638963558,0,0,0,0,0,0
23191552.0,438.8507,438.16,438.4201,439.84,436.5,1688990400000,197138,2023-07-10 08:00:00,,,,,0,0,0,0,,-0.8247097330757356,-0.5438507592785568,-0.2808589737971788,,,438.69,3.339999999999975,2.0891642857142876,-65634110.0,0.0,0.0,,-0.0006154301689578,-0.0020711082785149,0.002400456485622,,,106743291373.26318,242651749.0,439.90324328246726,25.985925023683695,,0,7,0.0,0.0,438.69,438.73,438.521,440.37,439.33,439.63107625969616,440.4557859927719,-0.8247097330757356,0,442.59842857142854,434.24177142857144,-0.06668166239030018,15.65561074809266,26.49145419511841,61.62570826682673,-86.47192533010772,-235874.0470625707,-0.56270586526663,0.0538304331710958,-0.00995844906623311,,,-0.8627940822836533,0,0,0,0,0,0
29852252.0,438.7891,438.44,439.66,439.67,437.585,1689004800000,210482,2023-07-10 12:00:00,,,,,0,0,0,0,42.39575061058769,-0.761312816299494,-0.5873431706827442,-0.1739696456167497,,,438.4201,2.0850000000000364,2.115235714285717,-35781858.0,0.0,0.0,,0.0028241178090314,-0.0016122805822376,0.0025383440698989,,,119868132487.5832,272504001.0,439.8765964819107,42.766274191365824,,0,7,0.0,0.0,438.4201,438.69,438.73,438.521,440.37,439.6355260658967,440.3968388821962,-0.761312816299494,0,443.89047142857146,435.4295285714286,0.049120296980873106,15.462646846024185,26.164932639670244,63.46210854405039,-53.829109511507,-151448.61297594756,-0.9974977841107399,0.9224666187154611,-0.0034001269380723453,,,-0.6351677259515712,0,0,0,0,0,0
8105225.0,439.2885,439.65,439.7,439.9,438.98,1689019200000,8958,2023-07-10 16:00:00,,,,,0,0,0,0,34.77239179490654,-0.6997760545368692,-0.6098297474535692,-0.0899463070832999,,,439.66,0.9199999999999592,2.0060214285714273,-27676633.0,0.0,0.0,,9.097525479339064e-05,0.0026885827588642,0.0013375545293862,,,123431999920.0832,280609226.0,439.87149560108617,44.07713498622579,37.609778067091774,0,7,0.0,0.0,439.66,438.4201,438.69,438.73,438.521,439.64544513268186,440.3452211872187,-0.6997760545368692,0,443.7120428571428,435.68795714285716,0.06402744430089041,15.061796087115317,27.589436080803267,58.41727151601993,-29.02210394324228,-150711.2045239625,-0.5387352228386771,1.2041242864840669,0.0036521342159323567,,,2.0100583559119753,0,1,0,0,0,0
211129.0,440.108,439.68,440.55,440.57,439.13,1689062400000,1640,2023-07-11 04:00:00,,,,,0,0,0,0,39.62987876167154,-0.5757825682039197,-0.6030203116036393,0.0272377433997196,,,439.7,1.4399999999999975,2.0053071428571423,-27465504.0,0.0,0.0,,0.0019312701259743,0.0041483372461421,0.0014725210232124,,,123525012801.0332,280820355.0,439.8720057206437,60.26785714285707,49.0370887734829,1,7,0.0,0.0,439.7,439.66,438.4201,438.69,438.73,439.78460741996156,440.3603899881655,-0.5757825682039197,0,444.5606142857143,436.53938571428574,0.06471025183906817,17.453685392884427,27.599263373405737,52.88293093927535,-3.5196083776888276,-150303.06340501775,-0.941829857841024,2.055305773500383,0.002001501125844296,,,2.8171476055508125,0,0,0,0,0,0
20505337.0,440.3885,440.07,441.46,441.48,439.44,1689076800000,185313,2023-07-11 08:00:00,,,,,0,0,0,0,44.766118064151335,-0.3994824570518744,-0.5623127406932864,0.1628302836414119,,,440.55,2.0400000000000205,2.1217357142857134,-6960167.0,0.0,0.0,,0.0020634694003268,0.0063142538010896,0.0014514201740692,,,132577298873.0532,301325692.0,439.9800693830422,80.78175895765457,61.70891702891248,1,7,0.0,0.0,440.55,439.7,439.66,438.4201,438.69,440.04236012458284,440.4418425816347,-0.39948245705187446,0,445.7034714285714,437.21652857142857,0.12702278125760746,19.55945771502443,26.084775596097188,46.76121952249077,29.875807450441783,-107947.24302140847,-1.197316635445295,2.125424691394314,0.00448246831554755,,,4.35036690975432,0,0,0,0,0,0
34929642.0,441.4783,441.45,442.48,442.97,440.27,1689091200000,260162,2023-07-11 12:00:00,,,,,0,0,0,0,55.306404669636045,-0.1754355613395546,-0.48493730482254,0.3095017434829854,,,441.46,2.7000000000000455,2.194592857142859,27969475.0,0.0,0.0,,0.0023078499733568,0.0092602962318562,0.0010373843662229,,,148032966865.2132,336255334.0,440.2397579965622,92.42658423493036,77.825400111814,1,7,0.0,0.0,441.46,440.55,439.7,439.66,438.4201,440.4173816438778,440.59281720521733,-0.17543556133955462,0,446.8691857142857,438.0908142857143,0.1800022095906964,23.759695087028764,19.815911177857103,43.959073609580244,78.11815264094083,-27241.77742996224,-1.479460512660956,2.583986830284843,0.007170008877154022,,,8.926495586796435,0,0,0,0,0,0
7824842.0,442.1654,442.48,442.41,442.74,442.2099,1689105600000,8083,2023-07-11 16:00:00,440.484555,,,,1,0,0,0,72.80954296238258,-0.003485024113786,-0.3886468486807892,0.3851618245670032,443.8988886885454,437.07022131145453,442.48,0.5301000000000045,1.8796000000000024,20144633.0,0.0,0.0,,-0.0001582117554634,0.0062548332802621,0.0011801762386655,17204008.8,0.4548266680728505,151494755214.4332,344080176.0,440.289112193529,91.34466769706336,88.1843369632161,1,7,0.0,0.0,442.48,441.46,440.55,439.7,439.66,440.72393831405043,440.7274233381642,-0.0034850241137860394,0,446.16920000000005,438.6508,0.17033599869302335,27.741464738796243,7.593940957196725,42.19583638522134,94.9984131246996,-28479.661492518713,-1.2539387857570332,2.335745789965092,0.0046324681517815325,,,5.299869694578694,0,1,0,0,0,0
180782.0,443.5178,443.12,443.69,443.83,443.0,1689148800000,1320,2023-07-12 04:00:00,440.584555,,,,1,0,0,0,71.94850291554715,0.2333820352410498,-0.2642410718964214,0.4976231071374712,444.25508440536976,436.9140255946303,442.41,1.419999999999959,1.786914285714285,20325415.0,0.0,0.0,,0.0028890664491931,0.009074368887878,0.0011581229288701,17200282.25,0.0105104089207605,151574966380.01318,344260958.0,440.29089810414456,98.0900409276946,93.95376428656276,2,7,0.0,0.0,442.41,442.48,441.46,440.55,439.7,441.18025549650423,440.9468734612632,0.23338203524104983,1,447.2638285714286,440.1161714285714,0.1713770166547602,33.53746281157537,7.98783217358411,40.75473653158515,133.25022226100538,-27956.615087600214,0.02849255929028008,-1.9996614161990551,0.011787348838482092,0.004528062668387234,,7.83534313002494,0,0,0,0,0,0
36397602.0,446.1345,443.2501,445.175,447.4799,442.4,1689163200000,292372,2023-07-12 08:00:00,440.678805,,,,1,0,0,0,77.16767977979109,0.5347635542769922,-0.1044401466617387,0.6392037009387309,444.71993109239446,436.6376789076056,443.69,5.079900000000009,2.104050000000001,56723017.0,0.0,0.0,,0.0033413429072256,0.0104982408353195,0.0013515709782306,17995244.5,2.0226233658564627,167778268850.3632,380658560.0,440.7579034880056,79.00800553739126,89.48090472071641,2,7,0.0,0.0,443.69,442.41,442.48,441.46,440.55,441.7948315739651,441.2600680196881,0.5347635542769922,1,449.3831,440.9669,0.14407126466750492,40.873213889921836,6.783855623072461,40.028112778010744,179.45165204406456,93863.66251613162,-0.26612670988140197,-1.8737141523334715,0.014690128324937879,0.004252295337138223,,7.767378354986247,1,0,0,0,0,0
42191105.0,445.3985,445.17,446.01,446.75,444.91,1689177600000,281030,2023-07-12 12:00:00,440.822305,,,,1,0,0,0,79.98796889870526,0.8314041910797982,0.0827287208865686,0.7486754701932296,445.3996666797521,436.24494332024784,445.175,1.839999999999975,2.1611928571428547,98914122.0,0.0,0.0,,0.0018739100059909,0.0103067095546596,0.0013551097122956,18589027.65,2.269677887105623,186595923591.4132,422849665.0,441.28194731196766,86.61281068133592,87.90361904880724,2,7,0.0,0.0,445.175,443.69,442.41,442.48,441.46,442.4433190241243,441.6119148330445,0.8314041910797982,1,450.3323857142857,441.6876142857143,0.14986319573769386,39.792508753501515,4.753657865942437,39.70431233428234,189.50978625998385,173000.12048209665,-0.6664264881246629,-1.05541111569511,0.01668604253573136,0.006476508552601956,,7.605755758064967,1,0,0,0,0,0
11115187.0,445.0605,446.01,446.4,446.64,445.7982,1689192000000,9248,2023-07-12 16:00:00,441.000805,,,,1,0,0,0,78.74768778962212,1.085451365884467,0.2832732498861482,0.8021781159983183,446.15047513863374,435.8511348613662,446.01,0.8417999999999779,2.0648928571428535,110029309.0,0.0,0.0,,0.000874037773732,0.0088591574760439,0.0014363840158789,18847694.85,0.5897372112855488,191557743068.21317,433964852.0,441.4130365290808,90.16475559886692,85.26185727253137,2,7,0.0,0.0,446.01,445.175,443.69,442.41,442.48,443.05203917425905,441.9665878083746,1.0854513658844667,1,450.5297857142857,442.27021428571425,0.1747046686914781,39.019319563789296,4.975353268078375,40.58953605075756,177.49876299511243,182719.4606986841,-0.610456286340257,-0.7270782065004114,0.018201492130493158,0.008061784431949048,,6.16763741571505,0,1,0,0,0,0
564865.0,447.5826,447.32,447.71,447.88,447.16,1689235200000,3066,2023-07-13 04:00:00,441.328305,,,,1,0,0,0,96.18144901897696,1.376622783570383,0.5019431566229953,0.8746796269473878,447.28973482759744,435.36687517240256,446.4,1.4800000000000182,1.8606071428571425,110594174.0,0.0,0.0,,0.0029302903163379,0.011979837707104,0.0010012720185491,18850765.8,0.0299650956355311,191810638777.36316,434529717.0,441.42122223912975,98.50615114235488,91.76123914085258,3,7,0.0,0.0,446.4,446.01,445.175,443.69,442.41,443.76864853206536,442.392025748495,1.376622783570383,1,451.43121428571425,443.9887857142857,0.1767577881330889,39.809969848624604,5.521623123971852,43.935986825163376,175.1529137151472,184377.10664402455,-0.5976122062469659,-0.7646317702968334,0.01830960287494876,0.014847220962915797,,11.96449899745857,0,0,0,0,0,0
24900900.0,448.1402,447.73,448.46,448.51,447.07,1689249600000,184797,2023-07-13 08:00:00,441.846305,,,,1,0,0,0,96.37838662319568,1.648889589067096,0.7313324431118154,0.9175571459552806,448.39782080611616,435.2947891938839,447.71,1.4399999999999975,1.9190571428571397,135495074.0,0.0,0.0,,0.0016737899619452,0.0107507493971015,0.0009948103863111,18327445.95,1.3586672178945916,202977696391.36316,459430617.0,441.80272032536993,99.58368026644452,96.08486233588876,3,7,0.0,0.0,447.71,446.4,446.01,445.175,443.69,444.4903949117476,442.8415053226805,1.648889589067096,1,452.29811428571423,444.6218857142857,0.3008817158948052,40.94235262817214,5.353447375439678,47.37057307546386,154.1184633730564,226090.88341916725,-0.8548552830249481,0.8698624037839947,0.019922674550830077,0.023647569048162342,,10.806724052938264,0,0,0,0,0,0
36795479.0,448.8129,448.46,449.53,450.38,448.16,1689264000000,253184,2023-07-13 12:00:00,442.3393050000001,,,,1,0,0,0,97.04942794145732,1.9287693986264571,0.9708198342147438,0.9579495644117132,449.64212482091426,435.0364851790859,448.46,2.2199999999999704,1.9554857142857105,172290553.0,0.0,0.0,,0.0023831011623574,0.0097826697366203,0.000772702704439,18406293.2,1.999070567885988,219518368066.23315,496226096.0,442.37570300259495,93.87608069164249,97.32197070014728,3,7,0.0,0.0,448.46,447.71,446.4,446.01,445.175,445.26571877147876,443.3369493728523,1.9287693986264571,1,453.4409714285714,445.61902857142854,0.25761080523033936,47.010242231739916,0.0,51.8060564329249,155.3845313496872,313882.79915300955,-0.99008708131714,0.9678976870031966,0.020383611394847234,0.022425910341847155,,12.660164224584157,0,0,0,0,0,0
8130042.0,448.8588,449.53,449.37,449.65,449.1,1689278400000,7455,2023-07-13 16:00:00,442.83330499999994,,,,1,0,0,0,97.98420669769268,2.113304640889453,1.1993167955496855,0.9139878453397672,450.6436153995126,435.0229946004872,449.53,0.5499999999999545,1.7561999999999949,164160511.0,0.0,0.0,,-0.0003559906590047,0.0075334633752606,0.0012934764754634,18381547.6,0.4422936619330137,223171765039.77316,504356138.0,442.4884485886304,92.10629152012513,95.18868415940403,3,7,0.0,0.0,449.53,448.46,447.71,446.4,446.01,445.89714665278973,443.7838420119003,2.113304640889453,1,452.8824,445.8576,0.2634207464819218,47.91148093777509,0.0,57.1125132970621,132.37056196942214,310989.09524003434,-0.6940478793964135,-0.7164898489220362,0.017917818148869724,0.022480602516553372,,5.824153184563981,0,1,0,0,0,0
246314.0,449.9171,449.51,450.17,450.33,449.16,1689321600000,1616,2023-07-14 04:00:00,443.3753049999999,,,,1,0,0,0,97.90337283500487,2.297617954447219,1.4189770273291924,0.8786409271180264,451.652517512606,435.09809248739384,449.37,1.169999999999959,1.6908428571428462,164406825.0,0.0,0.0,,0.0017786873533477,0.0084453405017921,0.0012462537187471,18388051.3,0.0133953291722652,223282648213.15317,504602452.0,442.4921982209337,98.15789473684228,94.7134223162033,4,7,0.0,0.0,449.37,449.53,448.46,447.71,446.4,446.5545087062067,444.2568907517595,2.297617954447219,1,453.5516857142857,446.7883142857143,0.2637412188933012,52.6360479335601,0.0,62.41897016133856,123.07055447808303,311427.6007032384,-0.5702288520712679,-0.736034177350725,0.01737931657928038,0.024673935310586703,,6.7765276118945454,0,0,0,0,0,0
27869200.0,450.4552,450.06,450.49,451.36,449.27,1689336000000,225338,2023-07-14 08:00:00,443.881305,,,,1,0,0,0,97.95555555555588,2.4413663573263875,1.6234548933286317,0.817911463997756,452.60995691194466,435.1526530880554,450.17,2.090000000000032,1.7744142857142802,192276025.0,0.0,0.0,,0.0007105900416694,0.0062093766053918,0.0010738342348622,18826807.55,1.4802934552756928,235837444121.15317,532471652.0,442.9107976646862,92.88634505314798,94.38351043670514,4,7,0.0,0.0,450.17,449.37,449.53,448.46,447.71,447.15996890525184,444.71860254792546,2.4413663573263875,1,454.03882857142855,446.94117142857147,0.2248369998811755,53.377371988593325,0.0,67.46380719317393,115.64184576152152,331238.2144713692,-0.5364390073375571,-0.24277082333615801,0.01826360163649099,0.022980675341190304,,5.782381097560776,0,0,0,0,0,0
33500588.0,449.4433,450.5,449.28,450.54,448.49,1689350400000,248639,2023-07-14 12:00:00,444.419255,,,,1,0,0,0,87.59689922480618,2.429643694541369,1.7846926535711791,0.6449510409701897,453.08284747121326,435.7556625287867,450.49,2.0500000000000114,1.8179857142857097,158775437.0,0.0,0.0,,-0.002689577846363,0.0018284796860366,0.0020025577024165,18018847.55,1.85919703838107,250888588297.79315,565972240.0,443.2877985284104,82.55033557046949,91.19819178681992,4,7,0.0,0.0,450.49,450.17,449.37,449.53,448.46,447.4861275352131,445.0564838406717,2.429643694541369,1,452.91597142857137,445.6440285714286,0.337371482848486,49.46565663353289,3.0646162538347506,72.16471916789183,88.93040728573578,241256.83535085194,-1.2711975025985416,1.9703737086341218,0.012598886610020399,0.02453474291995139,,0.9130676000767276,0,0,0,0,0,0
6984570.0,449.1454,449.25,449.19,449.39,448.82,1689364800000,7930,2023-07-14 16:00:00,444.9422550000001,,,,1,0,0,0,85.82020389249325,2.3855915377207,1.9048724304010831,0.4807191073196164,453.4206674545442,436.4638425454559,449.28,0.5699999999999932,1.7129857142857077,151790867.0,0.0,0.0,,-0.0002003405796543,-0.0007563455164282,0.0016549065905827,17689566.2,0.3948412256712095,254025987296.0931,572956810.0,443.3597486974509,80.43282236248864,85.28983432870203,4,7,0.0,0.0,449.28,450.49,450.17,449.37,449.53,447.7482617605649,445.3626702228442,2.3855915377206998,1,452.6159714285714,445.7640285714286,0.35683810217083256,48.70318322698779,3.252466452371086,77.39213311317431,76.48074669508159,239857.68270662136,-1.1146897435741263,1.4254403037091623,0.009018925141798029,0.023841542634422064,,-0.457029387905217,0,1,1,0,0,0
259266.0,448.6274,449.22,448.45,449.33,448.35,1689580800000,1715,2023-07-17 04:00:00,445.43025499999993,,,,1,0,0,0,78.4015223596575,2.2648601722603985,1.9768699787729465,0.287990193487452,453.5074773171022,437.35303268289766,449.19,0.9799999999999612,1.590128571428559,151531601.0,0.0,0.0,,-0.0016487682537251,-0.0020473106793956,0.0017903249229546,17687793.95,0.0146579048089826,254142255133.79315,573216076.0,443.3620510213903,68.19706888449282,77.06007560581698,0,7,0.0,0.0,449.19,449.28,450.49,450.17,449.37,447.85622148970873,445.59136131744833,2.2648601722603985,1,451.6302571428571,445.2697428571429,0.35551590231782904,45.77302821614964,5.614999683037549,82.3275775806844,63.54883596304654,239430.56536206783,-0.549379861997721,-0.4306546494079692,0.005470729355844028,0.022248056714308406,,-1.143535018585747,0,0,0,0,0,0
18425636.0,449.8242,448.45,450.67,450.74,448.25,1689595200000,169271,2023-07-17 08:00:00,446.04275,,,,1,0,0,0,82.62243285939974,2.3215537158769166,2.0458067261937405,0.2757469896831761,453.7301542398829,438.3553457601171,448.45,2.490000000000009,1.7301214285714164,169957237.0,0.0,0.0,,0.0049381717931382,0.0011106915165381,0.002942636045703,17449498.15,1.0559407406223886,262446136509.91315,591641712.0,443.5896441830206,92.2991071428572,80.30966612994622,0,7,0.0,0.0,448.45,449.19,449.28,450.49,450.17,448.28911049129204,445.9675567754151,2.3215537158769166,1,454.13024285714283,447.2097571428572,0.40024738204731614,47.89052789528017,5.160661718557681,84.0080523064764,79.4535689299698,330644.55113528867,0.06320058431780398,-0.20206854299729216,0.009565412186379962,0.02794100909150843,,0.3774465223773643,0,0,0,0,0,0
