volume_1d,vw,open_1d,close_1d,high_1d,low_1d,t,transactions_1d,timestamp,sma20_1d,sma50_1d,sma100_1d,sma200_1d,close_over_sma20_1d,close_over_sma50_1d,close_over_sma100_1d,close_over_sma200_1d,rsi14_1d,macd_1d,macd_signal_1d,macd_hist_1d,bb_upper_1d,bb_lower_1d,prev_close_1d,tr_1d,atr14_1d,obv_1d,news_count,avg_sentiment,cash_amount,log_return_1d,ret_5_1d,vol_5_1d,avg_vol_20_1d,vol_ratio_1d,cum_vol_price_1d,cum_vol_1d,vwap_1d,stoch_k_1d,stoch_d_1d,dow_1d,month_1d,avg_sentiment_lag1_1d,sentiment_5d_ma_1d,close_lag1_1d,close_lag2_1d,close_lag3_1d,close_lag4_1d,close_lag5_1d,ema12_1d,ema26_1d,ema_diff_1d,ema_cross_1d,upper_atr_band_1d,lower_atr_band_1d,cmf20_1d,plus_di14_1d,minus_di14_1d,adx14_1d,cci20_1d,vpt_1d,roll_skew_10_1d,roll_kurt_10_1d,ret_10_1d,ret_20_1d,ret_50_1d,mom_vol_ratio_1d,vol_spike_1d,is_day_end_1d,is_week_end_1d,is_month_end_1d,is_quarter_end_1d,is_year_end_1d
67160419.0,473.7998,473.86,473.65,475.38,471.7,1703221200000,486178,2023-12-22,463.2675,445.90600000000006,442.8486999999999,,1,1,1,0,71.55566853075749,7.411218835425018,7.246100427551236,0.1651184078737815,478.3481154767594,448.1868845232407,472.7,3.680000000000007,4.287042857142852,664274032.0,0.0,0.0,,0.0020077145223528,0.0092046108282017,0.0092092307337442,78662278.9,0.8537817609553134,4203835747774.259,9490950380.0,442.9309583825112,89.59925874449846,79.80850899544436,4,12,0.0,0.0,472.7,468.26,474.84,471.97,469.33,468.16511327592605,460.753894440501,7.411218835425018,1,482.2240857142857,465.07591428571425,0.27460215424174583,37.92990838874462,10.752833286555656,67.71367795231397,105.69706012696108,1752768.0081496942,-1.1374876080315626,1.8293889057467172,0.029226423294219872,0.04030309685921374,0.0922150993866162,0.9994972543691323,0,1,1,0,0,0
55386952.0,475.1113,474.07,475.65,476.58,473.99,1703566800000,348986,2023-12-26,464.3259999999999,446.789,443.1168,,1,1,1,0,73.09090909090904,7.459324643268417,7.288745270694672,0.1705793725737443,479.7768816304401,448.87511836955974,473.65,2.930000000000007,4.3020428571428555,719660984.0,0.0,0.0,,0.0042136373309225,0.0077971057482466,0.0090864724021619,78910977.25,0.701891598991698,4230180551493.0586,9546337332.0,443.1207911869187,95.82397844634032,90.20709713171578,1,12,0.0,0.0,473.65,472.7,468.26,474.84,471.97,469.31663431039897,461.85730966713055,7.459324643268417,1,484.2540857142857,467.0459142857143,0.2974455615718271,39.79006650664474,10.715341214852144,67.2326835469806,108.60194414642221,1986640.9185265526,-1.1507231031195717,1.842845725414308,0.029567739561462192,0.046580707621897366,0.10231749710312865,0.8580994716273787,0,1,0,0,0,0
67999311.0,475.7704,475.44,476.51,476.66,474.89,1703653200000,425536,2023-12-27,465.405,447.5984,443.4138,,1,1,1,0,77.00521480009934,7.480611818721002,7.327118580299939,0.1534932384210625,481.10512738801754,449.7048726119825,475.65,1.7700000000000389,4.104900000000002,787660295.0,0.0,0.0,,0.0018064195804468,0.0035169741386573,0.0087516439889316,79206752.25,0.8585039667498802,4262582903177.669,9614336643.0,443.3569430170897,99.263622974963,94.89562005526729,2,12,0.0,0.0,475.65,473.65,472.7,468.26,474.84,470.423305954953,462.942694136232,7.480611818721002,1,484.7198,468.30019999999996,0.3307112237787195,39.66513886893633,11.2299586189275,66.64107653686501,102.28166308741616,2109587.218242726,-1.0261266984831225,1.6494165555704023,0.026739926739926645,0.04743586925461063,0.09281258600128428,0.40186393830301004,0,1,0,0,0,0
77158116.0,476.7747,476.88,476.69,477.55,476.26,1703739600000,374240,2023-12-28,466.509,448.4118,443.6735999999999,,1,1,1,0,74.95943753380206,7.426399642010381,7.346974792642028,0.0794248493683529,482.1179675979439,450.9000324020561,476.51,1.2900000000000205,3.901328571428576,864818411.0,0.0,0.0,,0.0003776752038177,0.0180028189467389,0.003556004073105,79907608.45,0.96559160631468,4299363405493.709,9691494759.0,443.6223216755194,95.77187807276296,96.95315983135544,3,12,0.0,0.0,476.51,475.65,473.65,472.7,468.26,471.38741273111407,463.9610130891037,7.426399642010381,1,484.4926571428571,468.88734285714287,0.34336277454733827,43.25449571331849,11.815938158096998,65.63399194239027,99.8283899137196,2138733.4289833126,-1.4574869066761376,2.411613829777038,0.013156216790648267,0.04856910318734742,0.09327553781936615,5.06263996053857,0,1,0,0,0,0
122133149.0,475.3637,476.49,475.31,477.03,473.3,1703826000000,604831,2023-12-29,467.4545,449.31380000000007,443.9392,,1,1,1,0,70.76119813135479,7.189208909350953,7.315421615983813,-0.1262127066328604,482.77339576204497,452.135604237955,476.69,3.729999999999962,3.915257142857143,742685262.0,0.0,0.0,,-0.0028991616945184,0.005521472392638,0.0026235830068927,82026630.9,1.4889450860037698,4357414512544.8984,9813627908.0,444.01668306506355,87.61061946902649,94.21537350558415,4,12,0.0,0.0,476.69,476.51,475.65,473.65,472.7,471.99088769555806,464.8016787862071,7.189208909350953,1,483.1405142857143,467.4794857142857,0.30190128884146594,39.73466438261044,17.17402250223037,63.2627424591952,78.53057888697342,1785162.4591286916,-1.100433603192028,1.3892646280281196,0.006991377301328372,0.041432953549517926,0.10483252365124018,2.104546085514024,0,1,1,0,0,0
122985393.0,472.5097,472.16,472.65,473.67,470.49,1704171600000,657584,2024-01-02,468.13199999999995,450.2382,444.2082,,1,1,1,0,64.30488459473963,6.709253675394393,7.19418802786593,-0.4849343524715364,483.0894211118015,453.1745788881984,475.31,4.819999999999993,4.066685714285716,619699869.0,0.0,0.0,,-0.005612065870819,-0.0021112635912593,0.0038783881665763,83726730.55,1.4688904271325331,4415543558546.349,9936613301.0,444.37107742755546,71.09144542772839,84.82464765650595,1,1,0.0,0.0,475.31,476.69,476.51,475.65,473.65,472.09228958854914,465.38303591315474,6.709253675394393,1,480.7833714285714,464.51662857142856,0.28197957444615906,35.75217445660348,21.47009849693843,60.139856663106336,45.76890429192329,1096893.4444224976,-1.1047061455855258,1.4179122364305528,0.007073913877229332,0.02951426704421678,0.10838824660553903,-0.5443648384155054,0,1,0,0,0,0
103577866.0,469.8983,470.43,468.79,471.19,468.17,1704258000000,656569,2024-01-03,468.737,451.19019999999995,444.4369999999999,,1,1,1,0,56.01127915918996,5.948841413173227,6.945118704927389,-0.9962772917541622,482.69094092607526,454.7830590739247,472.65,4.479999999999961,4.129542857142858,516122003.0,0.0,0.0,,-0.008200249894121,-0.0144223693892566,0.0041334410899789,85284079.45,1.214504121613052,4464099826348.488,10040191167.0,444.62299094673085,34.772896500372404,64.49165379904242,2,1,0.0,0.0,472.65,475.31,476.69,476.51,475.65,471.58424503646467,465.63540362329144,5.948841413173227,1,477.04908571428575,460.5309142857143,0.24175468901682934,31.696694197957527,25.15619161838101,55.78733727904334,10.579885389699527,251002.0601846982,-0.555165263280965,-0.10873852975906015,-0.0067377163802784246,0.026494996606012844,0.11301312946651154,-3.489183511623509,0,1,0,0,0,0
84202339.0,468.5539,468.3,467.28,470.96,467.05,1704344400000,536469,2024-01-04,469.271,452.12659999999994,444.6533,,0,1,1,0,45.281359906213325,5.164827915271474,6.5890605469962065,-1.424232631724733,482.0360607024339,456.50593929756616,468.79,3.909999999999968,3.933121428571427,431919664.0,0.0,0.0,,-0.0032262572452182,-0.0193700027281694,0.0032084540292748,86004522.95,0.9790454747240708,4503445895316.408,10124393506.0,444.8114242742086,2.1904761904758225,36.018272706192214,3,1,0.0,0.0,468.79,472.65,475.31,476.69,476.51,470.92205349239316,465.7572255771217,5.164827915271474,1,475.14624285714285,459.4137571428571,0.18549746026680222,21.366344793145732,28.446508311565157,51.228407858115865,-8.780823572191641,-20218.597017895372,-0.281837257459422,0.25621900865281333,-0.01592115238817282,0.023390275952693607,0.11135423108024534,-6.037157515693747,0,1,0,0,0,0
86118913.0,468.0779,467.49,467.92,470.44,466.43,1704430800000,562579,2024-01-05,469.929,453.01240000000007,444.8514,,0,1,1,0,43.849624060150425,4.542768019020571,6.1798020414010795,-1.6370340223805089,480.7538639714307,459.10413602856926,467.28,4.009999999999991,3.899549999999997,518038577.0,0.0,0.0,,0.0013686914027165,-0.0183977008118483,0.0035519254754846,86854234.35,0.9915338456955728,4543742657087.368,10210512419.0,445.006329812816,13.399280575539644,16.78755108879596,4,1,0.0,0.0,467.28,468.79,472.65,475.31,476.69,470.4601991089481,465.9174310899275,4.542768019020571,1,475.7191,460.1209,0.20283604983996914,16.10991744173601,29.82706795292728,47.594535268813175,-22.61170730331844,97732.31960598381,0.20656672513602384,0.20172230374193795,-0.000726092341861273,0.028938341102999532,0.10454878077567686,-5.179626977693972,0,1,1,0,0,0
74667074.0,471.969,468.43,474.6,474.75,468.3,1704690000000,523805,2024-01-08,470.74749999999995,454.1534,445.1685,,1,1,1,0,57.07382550335575,4.536507211199819,5.851143075360827,-1.3146358641610083,480.2415066967468,461.2534933032531,467.92,6.829999999999984,4.059999999999998,592705651.0,0.0,0.0,,0.0141750028668928,-0.0014937619658748,0.0088247550591966,87263815.75,0.8556475941174965,4579179650407.769,10285179493.0,445.2211702794605,73.47122302158284,29.686993262532777,0,1,0.0,0.0,467.92,467.28,468.79,472.65,475.31,471.0970915537253,466.5605843425255,4.536507211199819,1,482.72,466.48,0.22414289921174776,23.055946512481402,25.43983110038002,42.77620923090357,39.01116104744856,1163675.331915779,1.0223334062679514,2.1300531282710176,0.004019462661307482,0.03572441786875591,0.1366303436714167,-0.16926931831664999,0,1,0,0,0,0
65613439.0,473.5367,471.87,473.88,474.93,471.35,1704776400000,448471,2024-01-09,471.4315,455.38,445.5109,,1,1,1,0,52.703085196716614,4.422468034574479,5.565408067203558,-1.1429400326290793,479.6053022460709,463.2576977539291,474.6,3.579999999999984,4.054999999999994,527092212.0,0.0,0.0,,-0.0015182189151048,0.0026023484608062,0.0083876533978244,86406017.5,0.7593619159684104,4610272546881.089,10350792932.0,445.4028379437674,66.99640287769772,51.28896882494007,1,1,0.0,0.0,474.6,467.92,467.28,468.79,472.65,471.52523131469064,467.10276328011616,4.422468034574479,1,481.99,465.77,0.2089371494626926,19.385238678987996,25.471199572754763,38.46568467550139,49.24234963743373,1064135.3486035122,1.230549753014988,2.5392523172110546,0.00048559062598974023,0.029726205997392396,0.14866076839171005,0.3102590480062898,0,1,0,0,0,0
67300640.0,475.6819,474.16,476.56,477.4481,473.87,1704862800000,470044,2024-01-10,472.16,456.6976,445.9136,,1,1,1,0,52.44735344336941,4.496511778989657,5.351628809560778,-0.8551170305711215,479.3256754924526,464.99432450754733,473.88,3.5781000000000063,4.099864285714282,594392852.0,0.0,0.0,,0.0056395082338736,0.0165745856353591,0.0069511771535773,86526287.15,0.77780570756872,4642345339879.489,10418093572.0,445.6041124795043,91.0971223021582,77.18824940047959,2,1,0.0,0.0,473.88,474.6,467.92,467.28,468.79,472.2998111124305,467.80329933344086,4.496511778989657,1,484.7597285714286,468.3602714285714,0.19573127417594424,20.180284709741237,25.192471523414095,33.98275274682253,102.53236283455601,1444750.0932646098,1.1324746698593648,1.9483390047297513,0.0019131714495952412,0.03153747916621574,0.1604168695821564,2.3844251735948867,0,1,0,0,0,0
77910013.0,475.3154,477.59,476.35,478.12,472.26,1704949200000,576611,2024-01-11,472.7725,457.9128,446.3121,,1,1,1,0,64.05978449774071,4.486528823429012,5.178608812334425,-0.6920799889054132,479.0801757751322,466.4648242248678,476.56,5.860000000000014,3.941649999999998,516482839.0,0.0,0.0,,-0.0004407551676435,0.0194102037322376,0.0063873534752213,87005406.95,0.8954617388867923,4679457774572.039,10496003585.0,445.8323338665322,84.85885372112932,80.98412630032841,3,1,0.0,0.0,476.56,473.88,474.6,467.92,467.28,472.9229170951335,468.4363882717045,4.486528823429012,1,484.23330000000004,468.4667,0.17529444485657325,20.99030318684702,20.730984663650474,30.288531993069633,86.93511477341895,1410418.4189109106,1.2772705341941233,2.316245860830527,-0.00033577469517942493,0.02639517345399689,0.1462017854135087,3.0388444007509854,0,1,0,0,0,0
58026420.0,476.5875,477.84,476.68,478.6,475.23,1705035600000,470855,2024-01-12,473.08150000000006,459.0824,446.6855000000001,,1,1,1,0,58.06974858069749,4.4539036722242145,5.033667784312383,-0.5797641120881689,479.52447830771325,466.6385216922869,476.35,3.3700000000000045,3.8455785714285673,574509259.0,0.0,0.0,,0.0006925280698169,0.0187211489143444,0.0064596335928461,85245629.95,0.6806967117731998,4707117808457.639,10554030005.0,446.00193539601736,84.22350041084623,86.72649214471126,4,1,0.0,0.0,476.35,476.56,473.88,474.6,467.92,473.5009298497284,469.04702617750416,4.4539036722242145,1,484.37115714285716,468.98884285714286,0.12376848047021122,22.406251330859387,21.24889250897621,27.095305703784227,110.24103443525352,1450617.2613586832,1.2567721593658543,2.2633455454631908,-2.097799408418144e-05,0.013134962805525952,0.1398373983739838,2.8981705639422,0,1,1,0,0,0
84814870.0,474.9136,475.26,474.93,476.6098,473.06,1705381200000,592231,2024-01-16,473.2275000000001,460.1278,447.0533,,1,1,1,0,52.51374705420271,4.237984779716442,4.874531183393195,-0.6365464036767534,479.7005107694203,466.7544892305798,476.68,3.620000000000005,3.841292857142853,489694389.0,0.0,0.0,,-0.0036779814688094,0.0006953223767383,0.0034718086883463,83565155.05,1.0149549767394346,4747398934666.738,10638844875.0,446.2325553615837,69.84387838948224,79.64207750715259,1,1,0.0,0.0,476.68,476.35,476.56,473.88,474.6,473.720786795924,469.4828020162076,4.237984779716442,1,482.61258571428573,467.2474142857143,0.11252745967629138,17.959169249572113,25.307699597920454,24.320972251889735,49.91330082876839,1139242.7071504134,1.2626511152509603,2.1903983173543438,-0.0007994782352569452,0.00618630961208444,0.1236691430464203,0.2002761201419469,0,1,0,0,0,0
68843871.0,471.7731,471.82,472.29,472.79,469.87,1705467600000,520417,2024-01-17,473.3755,460.9584,447.3459,,0,1,1,0,43.5632183908047,3.809923142797686,4.661609575274094,-0.8516864324764075,479.6040369575493,467.1469630424507,474.93,5.060000000000002,3.9934357142857095,420850518.0,0.0,0.0,,-0.0055742210591485,-0.0033552798176753,0.004324876962003,79929664.95,0.8613056371882114,4779913206501.328,10707688746.0,446.4000887480903,48.151191454396105,67.4061900849082,2,1,0.0,0.0,474.93,476.68,476.35,476.56,473.88,473.5006657503973,469.6907426075996,3.809923142797686,1,480.27687142857144,464.3031285714286,0.1315266922863241,15.128577072887849,30.049313063751228,22.568049690141034,-46.01505425585924,756559.3234096534,1.2645009056741097,2.1973328179852394,-0.0007616629641382655,0.006306862974879257,0.09641099452131119,-0.7758075175498593,0,1,0,0,0,0
91856248.0,474.7458,474.01,476.49,477.06,472.42,1705554000000,558707,2024-01-18,473.60149999999993,461.7944,447.7419,,1,1,1,0,49.96603260869568,3.766172023926288,4.482522065004533,-0.7163500410782451,479.9423094286537,467.2606905713462,472.29,4.769999999999982,4.2077214285714195,512706766.0,0.0,0.0,,0.0088535328205259,-0.0001468860164511,0.005559992716189,81003713.1,1.1339757707971043,4823681790110.848,10799544994.0,446.6560204888987,82.66228430566959,66.88578471651597,3,1,0.0,0.0,472.29,474.93,476.68,476.35,476.56,473.96056332725925,470.19439130333296,3.7661720239262877,1,484.9054428571429,468.07455714285715,0.1575357348306326,21.470901281577465,28.518998231394573,19.584397306213624,57.560160143870746,1573422.3558685128,1.0193370190835132,0.4165437369200323,0.01642526504404951,0.00957687988643352,0.0961604821827049,-0.026418335376602167,0,1,0,0,0,0
110834483.0,479.9667,477.65,482.43,482.72,476.5374,1705640400000,608468,2024-01-19,473.98099999999994,462.7292,448.1665,,1,1,1,0,58.15340909090909,4.1628208963327324,4.418581831270173,-0.2557609349374408,481.44326972667574,466.51873027332414,476.49,6.230000000000018,4.560578571428563,623541249.0,0.0,0.0,,0.0123890960188695,0.012763724152409,0.0078227610284053,83782347.0,1.322885869979269,4877151669744.538,10910379477.0,447.0194350275336,98.2197667280539,76.34441416270653,4,1,0.0,0.0,476.49,472.29,474.93,476.68,476.35,475.263553584604,471.10073268827125,4.1628208963327324,1,491.5511571428571,473.3088428571429,0.18140719549192083,27.280529878370725,26.31245095369917,15.63571501317357,179.31899479655476,2955102.619924413,0.5055705889095641,-1.0497522903197256,0.03242167437082699,0.015984331564316445,0.1072781105832128,1.6316116253515003,0,1,1,0,0,0
75742531.0,483.6785,484.01,483.45,485.22,482.78,1705899600000,548088,2024-01-22,474.74050000000005,463.6596,448.5734,,1,1,1,0,61.68197474167621,4.5075136493994705,4.4363681948960325,0.071145454503438,482.8177754004501,466.66322459955006,482.43,2.7900000000000205,4.4934357142857095,699283780.0,0.0,0.0,,0.0021120643955134,0.0142023999328688,0.007764647430066,82423425.6,0.9189442254872746,4913769396356.488,10986122008.0,447.2706012893652,90.58009579563578,90.48738227645308,0,1,0.0,0.0,482.43,476.49,472.29,474.93,476.68,476.5230068792803,472.0154932298808,4.5075136493994705,1,492.4368714285714,474.46312857142857,0.2193144675501059,31.66221837384031,22.000346533753223,14.090092309196555,222.27666201059105,3115244.7786210044,0.47052992407742716,-1.0491914933784134,0.03318943409129771,0.03243924315551183,0.10647014395898657,1.8291083748105652,0,1,0,0,0,0
49699297.0,484.0582,484.01,484.86,485.105,482.89,1705986000000,388976,2024-01-23,475.34849999999994,464.6118,448.9304,,1,1,1,0,68.17505209883898,4.838683029729282,4.516831161862682,0.3218518678665996,484.5337130021417,466.16328699785817,483.45,2.215000000000032,4.307364285714284,748983077.0,0.0,0.0,,0.0029122925438548,0.0209083443875939,0.0068965724368825,80601567.2,0.6166045987254699,4937866597499.908,11035821305.0,447.43988336080696,98.08408728046828,95.62798326805266,1,1,0.0,0.0,483.45,482.43,476.49,472.29,474.93,477.80562120554487,472.9669381758156,4.838683029729282,1,493.47472857142856,476.24527142857147,0.20195543192217066,33.02997689454945,18.290933630561184,14.35869420491913,201.28288681220047,3260194.6364553273,0.5636004121801209,-0.20464627204419372,0.021618204804045416,0.02572456103236731,0.10888507718696405,3.0316964350019737,0,1,0,0,0,0
81725039.0,486.6439,487.81,485.39,488.77,484.8819,1706072400000,621289,2024-01-24,475.9355000000001,465.6428,449.2742,,1,1,1,0,77.42894910773288,5.085283734777079,4.630521676445562,0.454762058331517,486.1108478668056,465.76015213319454,484.86,3.909999999999968,4.2666499999999985,830708116.0,0.0,0.0,,0.0010925020411555,0.0277371953672531,0.0049066855767654,81329798.2,1.004859729259724,4977535114180.118,11117546344.0,447.7188545174297,84.87018800358102,91.17812369322836,2,1,0.0,0.0,484.86,483.45,482.43,476.49,472.29,478.9724487123841,473.88716497760703,5.085283734777079,1,493.9233,476.8567,0.16056735308419545,39.480790375942206,14.581530170946905,16.82671778228833,201.08474265565775,3349528.198040109,0.4663643312085228,-0.0038222252279958013,0.02428884949776311,0.024786234561384957,0.1188226074128711,5.652927705276156,0,1,0,0,0,0
72504989.0,486.9425,487.575,488.03,488.305,485.39,1706158800000,546402,2024-01-25,476.5545,466.5912,449.65100000000007,,1,1,1,0,83.051927365403,5.431135754574882,4.790644492071426,0.6404912625034562,488.07415181308505,465.034848186915,485.39,2.9150000000000205,4.195578571428574,903213105.0,0.0,0.0,,0.0054241878588808,0.0242187663959367,0.0045419431753224,82185700.05,0.8822093010814477,5012919723961.788,11190051333.0,447.98004716729463,96.68755595344668,93.213943745832,3,1,0.0,0.0,485.39,484.86,483.45,482.43,476.49,480.3659181412481,474.9347823866732,5.431135754574882,1,496.4211571428571,479.63884285714283,0.18518551067576544,40.14957922708605,12.921766278970296,19.476049346983164,173.63489261232843,3743877.4243529695,0.47932062623194693,0.04579539913469637,0.024068322981366297,0.02602754125932938,0.1076235219354984,5.332236036144865,0,1,0,0,0,0
76522309.0,487.6902,487.59,487.41,489.12,486.54,1706245200000,480274,2024-01-26,477.0995,467.5356,450.0132,,1,1,1,0,81.06471150781013,5.590750462341532,4.950665686125447,0.6400847762160851,489.5999058460422,464.59909415395776,488.03,2.579999999999984,4.093435714285716,826690796.0,0.0,0.0,,-0.0012712213636788,0.0103227411230644,0.0024535575805984,82611849.95,0.9262873189053916,5050217462591.479,11266573642.0,448.247854499887,91.78674351585023,91.11482915762598,4,1,0.0,0.0,488.03,485.39,484.86,483.45,482.43,481.4496230425945,475.858872580253,5.590750462341532,1,495.59687142857143,479.2231285714286,0.13497081388728255,42.5735628920565,12.162329581304895,21.311702892283883,147.7761162847159,3646662.4343318744,0.49994312962232895,-0.0523141600365058,0.023218221895664914,0.022874651109105804,0.10727185987868881,4.207237332564849,0,1,1,0,0,0
61322751.0,489.2436,487.73,491.27,491.415,487.17,1706504400000,447982,2024-01-29,477.8285,468.3864,450.4335,,1,1,1,0,79.19439579684773,5.960012692502403,5.152535087400839,0.807477605101564,491.8378371495013,463.8191628504987,487.41,4.2450000000000045,3.90879285714286,888013547.0,0.0,0.0,,0.0078882168131655,0.016175405936498,0.0035861577431625,81820081.7,0.749482886424446,5080343490475.248,11327896393.0,448.4807517850016,99.32699002088634,95.93376316339442,0,1,0.0,0.0,487.41,488.03,485.39,484.86,483.45,482.9604502668107,477.0004375743083,5.960012692502403,1,499.0875857142857,483.45241428571427,0.18690802098376572,40.902470795531954,12.73685152837894,24.71124725529793,144.51287536457966,4132302.48861881,0.09910929971975775,-0.7797892224506592,0.03060753545355377,0.030585915374771844,0.09480088249058438,4.510498976892126,0,1,0,0,0,0
57658386.0,490.8666,490.56,490.89,491.62,490.11,1706590800000,447675,2024-01-30,478.6075,469.2106,450.88020000000006,,1,1,1,0,80.14888337469002,6.151086944708254,5.352245458862322,0.7988414858459318,493.7166842059191,463.4983157940808,491.27,1.509999999999991,3.760935714285718,830355161.0,0.0,0.0,,-0.0007738047140204,0.0124365796312337,0.0040156190916223,78596343.55,0.7336013788392068,5108647415578.788,11385554779.0,448.6955194314637,96.64367816091944,95.91913723255202,1,1,0.0,0.0,491.27,487.41,488.03,485.39,484.86,484.1803809949937,478.02929405028544,6.151086944708254,1,498.41187142857143,483.36812857142854,0.18974814144919283,42.55798803060821,13.237587148100038,27.49567914855079,130.00977053562045,4087703.4154411256,0.13260979664241193,-0.42177592204609227,0.03360495230876115,0.03277860764553653,0.09164294609500079,3.097043912043522,0,1,0,0,0,0
126011061.0,485.8938,488.62,482.88,489.0813,482.86,1706677200000,780577,2024-01-31,479.119,469.8636,451.2605,,1,1,1,0,59.42158616577226,5.591716778263105,5.400139722742479,0.1915770555206259,494.07081861848167,464.1671813815184,490.89,8.029999999999973,4.078928571428572,704344100.0,0.0,0.0,,-0.0164518945294297,-0.0051710995282143,0.0094756206712556,78747626.95,1.6001886771776554,5169495636714.468,11511565840.0,449.069718973563,59.816091954022944,85.26225337860959,2,1,0.0,0.0,490.89,491.27,487.41,488.03,485.39,483.9803223803793,478.3886056021162,5.591716778263105,1,491.03785714285715,474.72214285714284,0.08189467689330197,34.83057525000775,24.90149723756216,27.893965098710417,61.38423430353218,2031542.974996227,-1.4146729509508367,3.262084107878342,0.02242266404116111,0.021643922564265283,0.07251849054927484,-0.545726158777048,0,1,0,1,0,0
91891637.0,486.5792,484.63,489.2,489.23,483.8,1706763600000,650358,2024-02-01,480.13949999999994,470.6318,451.6973,,1,1,1,0,66.20428751576296,5.59390007488571,5.438891793171126,0.1550082817145837,494.9079236054308,465.3710763945691,482.88,6.350000000000023,4.113928571428573,796235737.0,0.0,0.0,,0.0130032282335331,0.0023973936028522,0.0112142852048727,78163315.5,1.175636376376588,5214449025534.868,11603457477.0,449.3875240091827,88.87356321839073,81.77777777777771,3,2,0.0,0.0,482.88,490.89,491.27,487.41,488.03,484.7833497064748,479.18944963158907,5.59390007488571,1,497.42785714285714,480.97214285714284,0.17969151710775919,34.7924298923878,21.89426165085612,29.474813890889326,77.90585626331732,3234233.386361362,-1.1431085288281095,2.4992476810142583,0.02667422191441582,0.04353761812325341,0.08520597173850342,0.21378014035251305,0,1,0,0,0,0
99228192.0,493.0074,489.65,494.35,496.05,489.3,1706850000000,677113,2024-02-02,481.49299999999994,471.4336,452.1563,,1,1,1,0,69.86732628738484,5.94268869674238,5.539651173885377,0.4030375228570024,496.2609412384063,466.7250587615936,489.2,6.850000000000023,4.362500000000003,895463929.0,0.0,0.0,,0.0104723645301247,0.0142385260868673,0.0119610273641091,78914608.15,1.2574122120886435,5263502482250.068,11702685669.0,449.768765147038,93.50649350649356,80.73204955963575,4,2,0.0,0.0,489.2,482.88,490.89,491.27,487.41,486.25514205932484,480.31245336258246,5.94268869674238,1,503.07500000000005,485.625,0.25625702896917735,43.19066720537191,20.646745800958378,31.807917570099722,124.2994414187488,4278847.427244449,-1.268711534713293,2.846093134772331,0.024708247828700625,0.05793100496490333,0.08825342314973805,1.1904089631549977,0,1,1,0,0,0
75677102.0,492.9606,493.695,492.55,494.3778,490.23,1707109200000,537116,2024-02-05,482.7245,472.2192,452.6219,,1,1,1,0,69.7888589398024,6.004643443818168,5.632649627871936,0.3719938159462321,496.81919101246314,468.6298089875368,494.35,4.147799999999961,4.4002,819786827.0,0.0,0.0,,-0.0036477900414538,0.0026054918883711,0.0118529548464907,78392517.6,0.9653612910628092,5300777238840.168,11778362771.0,450.0436386533647,86.63101604278076,89.67035758922168,0,2,0.0,0.0,494.35,489.2,482.88,490.89,491.27,487.22358174250564,481.2189382986875,6.004643443818168,1,501.35040000000004,483.7496,0.27780012712567786,42.82061853636185,16.947281614318292,33.68688112596568,106.49434681894274,4003296.130389994,-0.963698897958212,1.6894425517816114,0.018823042713827842,0.052637202940673644,0.08665916561872611,0.2198177352346157,0,1,0,0,0,0
55918602.0,493.0319,493.52,493.98,494.32,492.05,1707195600000,456773,2024-02-06,483.6935,472.99839999999995,453.0966,,1,1,1,0,75.04040637266226,6.098828576782751,5.725885417654099,0.3729431591286518,498.0977103128498,469.28928968715024,492.55,2.269999999999982,4.200914285714284,875705429.0,0.0,0.0,,0.0028990522367016,0.0062946892379147,0.0118664974543039,77455094.0,0.7219486687344282,5328399909856.128,11834281373.0,450.2512439845238,91.23994921709694,90.45915292212376,1,2,0.0,0.0,492.55,494.35,489.2,482.88,490.89,488.2630307051971,482.16420212841433,6.098828576782751,1,502.38182857142857,485.57817142857147,0.26048802897831647,44.851970991884066,12.327248488028587,35.39084076542029,108.98517095214935,4165642.2898864984,-0.963179447065654,1.6890092621870048,0.018809553273109847,0.04083438685208596,0.08562260999516513,0.5304584573139639,0,1,0,0,0,0
70413706.0,497.1981,496.29,498.1,498.53,495.36,1707282000000,501856,2024-02-07,484.9045,473.8544,453.574,,1,1,1,0,74.99421697894988,6.431778996321555,5.86706413338759,0.5647148629339647,499.8953610405409,469.9136389594591,493.98,4.5499999999999545,4.1851999999999965,946119135.0,0.0,0.0,,0.008305829540848,0.0315192180251822,0.0066491830759912,77695107.35,0.9062823696581198,5363472976814.728,11904695079.0,450.5342590652278,98.04479688622558,91.97192071536776,2,2,0.0,0.0,493.98,492.55,494.35,489.2,482.88,489.7764105967052,483.34463160038365,6.431778996321555,1,506.47040000000004,489.7296,0.27524791145855115,44.9179762624558,12.373533947451994,38.44126632579043,139.22033189854037,4752922.075950711,-1.143607069254338,1.6488283348398005,0.026185129483508263,0.05110998565037561,0.09400395343729406,4.7403072320145565,0,1,0,0,0,0
